,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,colorgroup
39708,46400,Men,Apparel,Bottomwear,Shorts,Grey Melange,Summer,Casual,14
39711,16370,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Formal,14
39732,24848,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
39805,7185,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
39813,14285,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Formal,0
39820,40155,Boys,Apparel,Bottomwear,Shorts,White,Summer,Casual,13
39826,27408,Women,Apparel,Bottomwear,Capris,Grey Melange,Summer,Casual,14
39870,16519,Men,Apparel,Bottomwear,Jeans,Black,Fall,Casual,12
39880,28818,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
39883,13259,Women,Apparel,Bottomwear,Jeans,Black,Fall,Casual,12
39884,26982,Women,Apparel,Bottomwear,Capris,Beige,Summer,Casual,3
39899,33498,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
39907,46893,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
39916,30813,Women,Apparel,Bottomwear,Leggings,White,Summer,Casual,13
39965,7182,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,Casual,8
39984,41080,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
40007,23400,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
40045,42261,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
40066,52235,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
40092,27602,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
40105,22370,Men,Apparel,Bottomwear,Trousers,Olive,Fall,Casual,6
40125,54794,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
40126,6898,Women,Apparel,Bottomwear,Skirts,Cream,Summer,Casual,13
40129,16521,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
40143,32586,Women,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,0
40164,13261,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
40205,4952,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
40210,46894,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
40217,30814,Women,Apparel,Bottomwear,Leggings,Purple,Summer,Ethnic,10
40218,53748,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,Casual,14
40247,26985,Women,Apparel,Bottomwear,Shorts,Pink,Summer,Casual,11
40292,9685,Men,Apparel,Bottomwear,Shorts,White,Fall,Casual,13
40308,4906,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
40320,12748,Men,Apparel,Bottomwear,Trousers,Black,Fall,Casual,12
40323,3911,Women,Apparel,Bottomwear,Capris,Navy Blue,Summer,Casual,9
40354,15109,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
40387,39337,Girls,Apparel,Bottomwear,Capris,Pink,Summer,Casual,11
40397,46834,Girls,Apparel,Bottomwear,Capris,Blue,Fall,Casual,8
40401,50951,Women,Apparel,Bottomwear,Jeans,Black,Winter,Casual,12
40403,39753,Boys,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual,3
40436,25902,Women,Apparel,Bottomwear,Leggings,Grey,Summer,Casual,14
40486,26314,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
40531,4939,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
40532,10020,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
40541,11334,Men,Apparel,Bottomwear,Jeans,Navy Blue,Fall,Casual,9
40591,44304,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Casual,14
40595,49843,Boys,Apparel,Bottomwear,Shorts,Khaki,Summer,Casual,3
40606,27000,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
40640,27232,Women,Apparel,Bottomwear,Shorts,Pink,Summer,Casual,11
40643,28626,Men,Apparel,Bottomwear,Track Pants,Off White,Summer,Sports,13
40655,44932,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
40658,21599,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
40659,25905,Women,Apparel,Bottomwear,Leggings,Blue,Summer,Casual,8
40673,13669,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
40680,10488,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
40681,39330,Girls,Apparel,Bottomwear,Skirts,White,Summer,Casual,13
40682,14028,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,Casual,12
40698,50956,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
40706,9080,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,14
40734,43589,Girls,Apparel,Bottomwear,Capris,Pink,Summer,Casual,11
40768,10018,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
40793,8951,Men,Apparel,Bottomwear,Trousers,Black,Fall,Casual,12
40798,31350,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
40800,48398,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
40812,31162,Unisex,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
40816,27007,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,Casual,8
40932,13490,Men,Apparel,Bottomwear,Shorts,Blue,Fall,Casual,8
40937,10671,Boys,Apparel,Bottomwear,Shorts,Green,Fall,Casual,6
40950,9877,Men,Apparel,Bottomwear,Trousers,Black,Fall,Casual,12
40968,23453,Men,Apparel,Bottomwear,Jeans,Black,Fall,Casual,12
40975,2691,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
40996,50960,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
41010,37892,Women,Apparel,Bottomwear,Tights,Black,Summer,Casual,12
41018,48391,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Casual,14
41028,58567,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Summer,Sports,9
41048,39762,Women,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,12
41059,3920,Men,Apparel,Bottomwear,Track Pants,Beige,Summer,Casual,3
41104,40108,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,12
41118,33267,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
41159,11305,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
41166,21590,Men,Apparel,Bottomwear,Shorts,Brown,Summer,Sports,0
41173,29399,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
41178,27203,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
41188,4796,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Sports,8
41204,14021,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
41248,15335,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Sports,9
41283,10011,Men,Apparel,Bottomwear,Track Pants,Grey Melange,Summer,Sports,14
41300,35958,Women,Apparel,Bottomwear,Skirts,Black,Summer,Casual,12
41305,51613,Women,Apparel,Bottomwear,Leggings,Blue,Fall,Casual,8
41334,40933,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
41365,23039,Men,Apparel,Bottomwear,Trousers,Beige,Summer,Casual,3
41376,4930,Women,Apparel,Bottomwear,Skirts,Blue,Summer,Casual,8
41394,43914,Women,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
41396,35994,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
41402,39765,Women,Apparel,Bottomwear,Trousers,Olive,Summer,Casual,6
41410,58560,Women,Apparel,Bottomwear,Jeans,Navy Blue,Fall,Casual,9
41424,39133,Women,Apparel,Bottomwear,Leggings,Blue,Fall,Casual,8
41427,37895,Women,Apparel,Bottomwear,Tights,Multi,Summer,Casual,15
41428,45489,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Casual,9
41444,27009,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,Casual,8
41455,3918,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Casual,14
41456,51614,Women,Apparel,Bottomwear,Leggings,White,Fall,Casual,13
41501,30411,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
41546,26322,Men,Apparel,Bottomwear,Tracksuits,Charcoal,Fall,Sports,12
41555,15332,Men,Apparel,Bottomwear,Track Pants,Off White,Fall,Sports,13
41579,50958,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,8
41595,27204,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
41621,28628,Men,Apparel,Bottomwear,Shorts,White,Summer,Sports,13
41633,11302,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
41651,5015,Women,Apparel,Bottomwear,Capris,White,Summer,Casual,13
41708,16376,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
41722,5412,Boys,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
41738,28821,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
41741,13260,Women,Apparel,Bottomwear,Jeans,Black,Fall,Casual,12
41743,16520,Men,Apparel,Bottomwear,Jeans,Grey,Fall,Casual,14
41744,8903,Men,Apparel,Bottomwear,Trousers,Olive,Fall,Formal,6
41754,27267,Women,Apparel,Bottomwear,Trousers,Navy Blue,Winter,Formal,9
41763,32587,Women,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
41776,53776,Men,Apparel,Bottomwear,Shorts,Green,Summer,Casual,6
41785,23401,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
41820,15351,Women,Apparel,Bottomwear,Capris,Grey,Fall,Sports,14
41832,42260,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
41870,16382,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,Formal,12
41896,26984,Women,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
41998,30815,Women,Apparel,Bottomwear,Leggings,Mustard,Summer,Ethnic,3
41999,46895,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
42010,53749,Women,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,12
42052,42267,Men,Apparel,Bottomwear,Trousers,Grey,Fall,Casual,14
42114,13293,Men,Apparel,Bottomwear,Shorts,White,Fall,Casual,13
42120,8904,Men,Apparel,Bottomwear,Trousers,White,Fall,Formal,13
42131,54792,Men,Apparel,Bottomwear,Jeans,Grey,Summer,Casual,14
42198,7514,Women,Apparel,Bottomwear,Capris,Purple,Summer,Sports,10
42205,27604,Men,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual,3
42222,30812,Women,Apparel,Bottomwear,Leggings,Maroon,Summer,Ethnic,0
42226,46892,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
42228,18644,Women,Apparel,Bottomwear,Track Pants,Red,Fall,Sports,0
42231,40359,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
42247,26379,Men,Apparel,Bottomwear,Trousers,Olive,Summer,Casual,6
42269,42258,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
42318,58736,Women,Apparel,Bottomwear,Capris,Pink,Summer,Casual,11
42321,26983,Girls,Apparel,Bottomwear,Capris,Black,Summer,Casual,12
42330,13258,Girls,Apparel,Bottomwear,Shorts,Purple,Fall,Casual,10
42350,16518,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
42357,59873,Women,Apparel,Bottomwear,Stockings,Nude,Fall,Casual,2
42396,26142,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
42406,53747,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,12
42408,37202,Girls,Apparel,Bottomwear,Jeans,Grey,Summer,Casual,14
42437,1621,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,14
42453,42251,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Casual,14
42456,54334,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
42465,8758,Women,Apparel,Bottomwear,Capris,Black,Fall,Sports,12
42483,11350,Men,Apparel,Bottomwear,Jeans,Blue,Spring,Casual,8
42525,16511,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
42528,26384,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
42537,13251,Men,Apparel,Bottomwear,Trousers,Beige,Fall,Casual,3
42540,43521,Women,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
42588,26519,Men,Apparel,Bottomwear,Shorts,Navy Blue,Spring,Casual,9
42600,30824,Women,Apparel,Bottomwear,Churidar,Grey,Summer,Ethnic,14
42617,6863,Women,Apparel,Bottomwear,Capris,Black,Summer,Ethnic,12
42645,7179,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
42652,32589,Women,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
42658,57922,Women,Apparel,Bottomwear,Leggings,Purple,Summer,Casual,10
42661,40995,Girls,Apparel,Bottomwear,Capris,Pink,Summer,Casual,11
42688,16378,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,Formal,12
42705,43526,Women,Apparel,Bottomwear,Leggings,Navy Blue,Summer,Casual,9
42706,28817,Men,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
42708,13256,Men,Apparel,Bottomwear,Shorts,White,Fall,Casual,13
42722,59880,Women,Apparel,Bottomwear,Stockings,Black,Fall,Casual,12
42740,16516,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
42748,31334,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
42750,26383,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
42756,41427,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
42757,14625,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
42775,51487,Men,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
42782,31562,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
42787,27407,Women,Apparel,Bottomwear,Capris,Charcoal,Summer,Casual,12
42823,42256,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
42839,26521,Men,Apparel,Bottomwear,Shorts,Blue,Spring,Casual,8
42867,26145,Men,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Formal,9
42878,37205,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
42879,53740,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Casual,14
42884,33497,Men,Apparel,Bottomwear,Shorts,Beige,Summer,Casual,3
42923,8760,Women,Apparel,Bottomwear,Track Pants,Black,Fall,Sports,12
42966,57925,Women,Apparel,Bottomwear,Leggings,Charcoal,Fall,Casual,12
42985,6864,Women,Apparel,Bottomwear,Skirts,White,Summer,Casual,13
42999,30823,Women,Apparel,Bottomwear,Churidar,Blue,Summer,Ethnic,8
43040,1619,Men,Apparel,Bottomwear,Shorts,Grey,Fall,Sports,14
43051,58561,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
43053,44902,Men,Apparel,Bottomwear,Shorts,Black,Summer,Casual,12
43065,34249,Men,Apparel,Bottomwear,Shorts,Black,Winter,Casual,12
43075,43915,Women,Apparel,Bottomwear,Shorts,Cream,Summer,Casual,13
43080,39764,Women,Apparel,Bottomwear,Trousers,Navy Blue,Summer,Casual,9
43081,27008,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
43100,45488,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Sports,9
43102,39132,Women,Apparel,Bottomwear,Leggings,Purple,Fall,Casual,10
43106,37894,Women,Apparel,Bottomwear,Tights,Black,Summer,Casual,12
43110,48397,Men,Apparel,Bottomwear,Jeans,Grey,Summer,Casual,14
43139,40932,Girls,Apparel,Bottomwear,Leggings,Blue,Summer,Casual,8
43181,23038,Men,Apparel,Bottomwear,Trousers,Beige,Summer,Casual,3
43193,27205,Men,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
43227,10487,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
43246,5014,Women,Apparel,Bottomwear,Capris,Navy Blue,Summer,Casual,9
43298,11303,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
43315,30410,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
43333,51615,Women,Apparel,Bottomwear,Jeggings,Blue,Fall,Casual,8
43334,3919,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,12
43355,26323,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Fall,Sports,9
43364,15333,Men,Apparel,Bottomwear,Shorts,Black,Winter,Sports,12
43422,39797,Men,Apparel,Bottomwear,Trousers,Black,Summer,Formal,12
43436,3921,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,12
43439,56850,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
43446,40109,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,Casual,9
43468,22589,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,Sports,9
43480,37893,Women,Apparel,Bottomwear,Tights,Multi,Summer,Casual,15
43489,50961,Women,Apparel,Bottomwear,Jeans,Black,Summer,Casual,12
43513,43912,Women,Apparel,Bottomwear,Trousers,Black,Summer,Casual,12
43517,33259,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,Casual,8
43519,39763,Women,Apparel,Bottomwear,Trousers,Grey,Fall,Formal,14
43529,44905,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Casual,12
43532,8501,Women,Apparel,Bottomwear,Skirts,Blue,Fall,Casual,8
43535,7549,Men,Apparel,Bottomwear,Track Pants,Black,Summer,Sports,12
43536,28611,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
43577,26324,Men,Apparel,Bottomwear,Tracksuits,Grey,Summer,Sports,14
43582,22784,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
43585,15334,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
43604,51612,Women,Apparel,Bottomwear,Leggings,Grey,Summer,Casual,14
43625,15562,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
43673,11304,Women,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
43716,27030,Women,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
43743,4797,Men,Apparel,Bottomwear,Shorts,Grey,Summer,Sports,14
43751,41010,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
43761,9075,Men,Apparel,Bottomwear,Shorts,Black,Fall,Sports,12
43777,43588,Girls,Apparel,Bottomwear,Capris,White,Summer,Casual,13
43812,3917,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Casual,14
43825,39755,Girls,Apparel,Bottomwear,Leggings,Pink,Summer,Casual,11
43843,28627,Men,Apparel,Bottomwear,Shorts,Black,Summer,Sports,12
43847,25904,Women,Apparel,Bottomwear,Leggings,Purple,Summer,Casual,10
43848,21598,Men,Apparel,Bottomwear,Trousers,Black,Fall,Formal,12
43858,9081,Men,Apparel,Bottomwear,Shorts,Red,Fall,Sports,0
43869,39103,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,14
43872,14029,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,Sports,14
43874,10489,Men,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,8
43883,50957,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,8
43901,30613,Women,Apparel,Bottomwear,Capris,Grey,Summer,Sports,14
43918,42001,Girls,Apparel,Bottomwear,Capris,Pink,Summer,Casual,11
43971,26312,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,Sports,9
43989,27006,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,9
44027,48399,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
44029,8950,Men,Apparel,Bottomwear,Trousers,Olive,Fall,Casual,6
44040,11332,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
44087,39336,Boys,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
44091,46835,Girls,Apparel,Bottomwear,Capris,Blue,Summer,Casual,8
44094,50950,Women,Apparel,Bottomwear,Jeans,Blue,Winter,Casual,8
44121,39104,Men,Apparel,Bottomwear,Trousers,Charcoal,Summer,Formal,12
44132,25903,Women,Apparel,Bottomwear,Leggings,Navy Blue,Summer,Casual,9
44143,39752,Boys,Apparel,Bottomwear,Trousers,Khaki,Summer,Casual,3
44145,33268,Girls,Apparel,Bottomwear,Shorts,Green,Summer,Casual,6
44167,3910,Women,Apparel,Bottomwear,Capris,Green,Summer,Casual,6
44252,11335,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
44269,7547,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,Sports,14
44296,31164,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
44298,27001,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
44339,26315,Men,Apparel,Bottomwear,Track Pants,Charcoal,Fall,Sports,12
44365,23455,Men,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,8
44372,10445,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,8
44400,10021,Men,Apparel,Bottomwear,Shorts,White,Spring,Sports,13
