,id,gender,masterCategory,subCategory,articleType,baseColour,season,usage,colorgroup
32862,16281,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,14
32864,23166,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
32869,12621,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
32870,26414,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,6
32871,3276,Men,Apparel,Topwear,Tshirts,Brown,Summer,Casual,0
32876,24343,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32877,40606,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic,10
32878,32226,Women,Apparel,Topwear,Kurtas,Olive,Summer,Ethnic,6
32880,37754,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
32881,5181,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
32882,53211,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,8
32885,4053,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32887,10344,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,10
32889,24171,Women,Apparel,Topwear,Kurtis,Blue,Fall,Ethnic,8
32893,37566,Girls,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
32896,4261,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32897,21403,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
32899,15636,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
32901,3878,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32904,18915,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
32906,17161,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,10
32907,3044,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
32913,30743,Men,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
32915,32470,Women,Apparel,Topwear,Tshirts,Blue,Summer,Sports,8
32918,40050,Men,Apparel,Topwear,Jackets,Yellow,Summer,Casual,4
32920,24515,Women,Apparel,Topwear,Kurtas,Orange,Fall,Ethnic,2
32930,13999,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Sports,12
32934,17505,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
32938,30327,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32939,3420,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
32940,12077,Women,Apparel,Topwear,Kurtas,Cream,Fall,Ethnic,13
32949,13397,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,10
32951,12245,Men,Apparel,Topwear,Shirts,Maroon,Winter,Formal,0
32952,3612,Men,Apparel,Topwear,Tshirts,Grey,Summer,Sports,14
32953,42535,Women,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,3
32955,10512,Women,Apparel,Topwear,Tops,Blue,Fall,Casual,8
32958,40262,Men,Apparel,Topwear,Shirts,White,Summer,Casual,13
32966,5985,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,6
32967,4857,Men,Apparel,Topwear,Tshirts,Red,Summer,Sports,0
32973,12619,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
32975,18323,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,6
32976,23962,Men,Apparel,Topwear,Jackets,Grey,Fall,Casual,14
32977,48453,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
32978,9774,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
32983,17159,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,8
32987,9546,Men,Apparel,Topwear,Tshirts,Purple,Fall,Sports,10
32989,44890,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
32990,24149,Men,Apparel,Topwear,Tshirts,Blue,Spring,Casual,8
32991,45942,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,11
32993,24975,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,8
32996,4259,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
32999,18575,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
33000,6956,Men,Apparel,Topwear,Shirts,White,Summer,Casual,13
33003,21863,Girls,Apparel,Topwear,Tops,Yellow,Fall,Casual,4
33006,10718,Women,Apparel,Topwear,Tops,Orange,Fall,Sports,2
33010,41986,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
33014,41388,Women,Apparel,Topwear,Shirts,Pink,Summer,Casual,11
33017,38340,Girls,Apparel,Topwear,Tops,Off White,Summer,Casual,13
33018,59377,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
33022,30911,Women,Apparel,Topwear,Kurtis,Black,Summer,Ethnic,12
33023,26874,Women,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
33024,18747,Women,Apparel,Topwear,Tops,Magenta,Fall,Casual,11
33026,9310,Men,Apparel,Topwear,Tshirts,Maroon,Fall,Casual,0
33028,19695,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
33029,26048,Men,Apparel,Topwear,Shirts,Grey,Summer,Formal,14
33030,46991,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,6
33032,13955,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
33035,43619,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,4
33038,7870,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,10
33039,19453,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,10
33040,31239,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
33041,8004,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,12
33043,21897,Women,Apparel,Topwear,Kurtas,Teal,Fall,Ethnic,7
33047,41972,Girls,Apparel,Topwear,Tops,Blue,Summer,Casual,8
33050,57817,Women,Apparel,Topwear,Tops,Green,Fall,Casual,6
33052,20179,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,6
33056,14942,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
33058,59383,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
33061,34579,Women,Apparel,Topwear,Tops,Orange,Summer,Casual,2
33063,16629,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
33065,26880,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,13
33069,19661,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,12
33073,5971,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
33077,37798,Men,Apparel,Topwear,Shirts,White,Summer,Formal,13
33082,28542,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
33086,34921,Women,Apparel,Topwear,Dupatta,Green,Summer,Ethnic,6
33088,9780,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
33089,7428,Women,Apparel,Topwear,Tops,Red,Summer,Ethnic,0
33090,28770,Women,Apparel,Topwear,Kurtis,Green,Summer,Ethnic,6
33095,3088,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
33096,8460,Women,Apparel,Topwear,Tops,Pink,Fall,Casual,11
33102,44864,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
33105,14728,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual,0
33106,33936,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
33107,25853,Women,Apparel,Topwear,Kurtas,Beige,Summer,Ethnic,3
33109,47040,Women,Apparel,Topwear,Kurtas,Cream,Fall,Ethnic,13
33115,35460,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
33117,13390,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
33118,30112,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
33119,42532,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
33122,26077,Men,Apparel,Topwear,Shirts,Pink,Summer,Formal,11
33124,12242,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
33127,40265,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
33128,14989,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,Casual,8
33135,32477,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
33136,24512,Women,Apparel,Topwear,Kurtas,Orange,Fall,Ethnic,2
33138,37939,Women,Apparel,Topwear,Tunics,Black,Summer,Casual,12
33139,40057,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
33143,38971,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
33147,17502,Men,Apparel,Topwear,Tshirts,Mustard,Fall,Casual,3
33150,6155,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,2
33155,30320,Men,Apparel,Topwear,Tshirts,Teal,Summer,Casual,7
33157,6969,Women,Apparel,Topwear,Shirts,Green,Summer,Casual,6
33159,12070,Women,Apparel,Topwear,Kurtas,White,Fall,Ethnic,13
33161,3427,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
33162,24176,Women,Apparel,Topwear,Kurtis,Green,Fall,Ethnic,6
33163,10343,Women,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
33166,53818,Women,Apparel,Topwear,Kurtis,Pink,Fall,Ethnic,11
33171,37561,Girls,Apparel,Topwear,Rompers,Pink,Summer,Casual,11
33174,21404,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
33178,29669,Men,Apparel,Topwear,Shirts,White,Summer,Casual,13
33179,17166,Men,Apparel,Topwear,Shirts,Maroon,Fall,Casual,0
33180,18912,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
33187,31696,Women,Apparel,Topwear,Kurtas,Orange,Summer,Ethnic,2
33190,30744,Men,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
33191,16286,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
33194,6703,Women,Apparel,Topwear,Tshirts,White,Summer,Casual,13
33198,23161,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
33199,3271,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
33201,12626,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,9
33204,43084,Women,Apparel,Topwear,Tshirts,Green,Summer,Sports,6
33205,40601,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,6
33207,24344,Men,Apparel,Topwear,Tshirts,Blue,Fall,Sports,8
33209,4868,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,2
33211,32221,Women,Apparel,Topwear,Kurtas,Purple,Summer,Ethnic,10
33212,37753,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
33213,5186,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
33214,4054,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
33223,37595,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
33225,14717,Women,Apparel,Topwear,Tops,Black,Fall,Casual,12
33227,52102,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic,13
33228,4292,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
33230,7417,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
33231,19834,Men,Apparel,Topwear,Shirts,Blue,Winter,Casual,8
33233,17192,Men,Apparel,Topwear,Shirts,Maroon,Winter,Casual,0
33236,19008,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
33237,42390,Women,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
33238,31662,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,6
33239,2165,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
33242,16272,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
33248,23195,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,6
33249,31450,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,8
33250,3285,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
33258,10185,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
33259,11057,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,10
33264,5172,Women,Apparel,Topwear,Tshirts,Orange,Summer,Casual,2
33271,16616,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,6
33275,27151,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,8
33276,28925,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
33277,8209,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
33278,26083,Men,Apparel,Topwear,Shirts,Yellow,Summer,Formal,4
33280,11433,Women,Apparel,Topwear,Sweaters,Mauve,Fall,Casual,11
33288,15093,Women,Apparel,Topwear,Tunics,Brown,Fall,Ethnic,0
33289,20374,Women,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
33293,5516,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
33294,11601,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic,13
33298,33551,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
33299,39857,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
33303,20146,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
33305,38985,Boys,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
33310,22611,Men,Apparel,Topwear,Tshirts,Green,Fall,Sports,6
33311,16424,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
33312,8807,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,6
33314,54691,Women,Apparel,Topwear,Kurtas,Multi,Summer,Ethnic,15
33315,13156,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
33316,12084,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
33318,23143,Women,Apparel,Topwear,Sweatshirts,Magenta,Fall,Casual,11
33321,6721,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
33329,12604,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,10
33332,42174,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
33333,32203,Men,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
33334,11081,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,0
33337,5998,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
33338,24366,Women,Apparel,Topwear,Kurtas,Cream,Fall,Ethnic,13
33340,40623,Women,Apparel,Topwear,Kurtas,Red,Summer,Ethnic,0
33343,37771,Men,Apparel,Topwear,Shirts,Yellow,Summer,Casual,4
33346,40411,Women,Apparel,Topwear,Tops,White,Summer,Casual,13
33347,10361,Men,Apparel,Topwear,Tshirts,Purple,Fall,Casual,10
33348,24154,Women,Apparel,Topwear,Kurtas,Orange,Summer,Ethnic,2
33350,4244,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
33351,21426,Women,Apparel,Topwear,Tshirts,Pink,Winter,Casual,11
33354,37543,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
33357,18930,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
33358,6513,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
33367,30766,Men,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
33368,3061,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
33369,8489,Women,Apparel,Topwear,Tops,Beige,Fall,Casual,3
33372,33587,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
33373,40075,Men,Apparel,Topwear,Tshirts,Black,Summer,Sports,12
33375,24530,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
33377,32455,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
33380,38953,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,9
33381,20190,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
33382,4620,Women,Apparel,Topwear,Tops,Black,Summer,Casual,12
33388,46382,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
33390,6177,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
33395,12052,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
33397,26267,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
33402,30302,Men,Apparel,Topwear,Tshirts,Off White,Summer,Casual,13
33403,35442,Girls,Apparel,Topwear,Tops,White,Summer,Casual,13
33404,7297,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual,0
33405,26869,Women,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
33410,34590,Women,Apparel,Topwear,Tops,Red,Summer,Casual,0
33413,12260,Men,Apparel,Topwear,Shirts,Blue,Winter,Formal,8
33414,26055,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,8
33416,42510,Women,Apparel,Topwear,Kurtis,Maroon,Summer,Ethnic,0
33417,29821,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,6
33418,27187,Men,Apparel,Topwear,Tshirts,Brown,Summer,Casual,0
33421,41395,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,0
33428,15045,Boys,Apparel,Topwear,Tshirts,Black,Fall,Sports,12
33429,45735,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic,13
33430,4412,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
33432,20958,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
33433,40081,Men,Apparel,Topwear,Tshirts,White,Summer,Sports,13
33436,11623,Women,Apparel,Topwear,Kurtis,Navy Blue,Summer,Ethnic,9
33440,20164,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
33443,36001,Boys,Apparel,Topwear,Tshirts,Orange,Summer,Casual,2
33444,15283,Men,Apparel,Topwear,Tshirts,Blue,Fall,Casual,8
33446,16406,Men,Apparel,Topwear,Shirts,Maroon,Fall,Casual,0
33447,8825,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
33449,7051,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,6
33451,46376,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,12
33452,6183,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,14
33457,26293,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
33462,16634,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
33463,22401,Men,Apparel,Topwear,Shirts,White,Fall,Casual,13
33470,31016,Men,Apparel,Topwear,Shirts,White,Summer,Formal,13
33471,28907,Women,Apparel,Topwear,Kurtas,White,Summer,Ethnic,13
33473,27173,Men,Apparel,Topwear,Shirts,Grey,Summer,Formal,14
33477,33741,Women,Apparel,Topwear,Tops,Grey,Summer,Casual,14
33479,11411,Men,Apparel,Topwear,Shirts,Olive,Fall,Casual,6
33488,34100,Boys,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
33489,7607,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
33490,16250,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,9
33492,22065,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,11
33503,11075,Men,Apparel,Topwear,Sweaters,Blue,Fall,Casual,8
33505,24392,Women,Apparel,Topwear,Kurtas,Purple,Fall,Ethnic,10
33507,4082,Men,Apparel,Topwear,Tshirts,Beige,Summer,Casual,3
33510,5150,Women,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
33511,37785,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
33512,14507,Men,Apparel,Topwear,Tshirts,Black,Fall,Sports,12
33519,44879,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
33522,52120,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,13
33523,14735,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
33526,34332,Men,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
33529,7435,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
33530,19816,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,14
33532,13510,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
33533,43260,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,11
33535,2147,Men,Apparel,Topwear,Tshirts,Orange,Spring,Casual,2
33536,31640,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
33537,3095,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
33538,10508,Women,Apparel,Topwear,Tops,Black,Fall,Casual,12
33540,14994,Men,Apparel,Topwear,Sweaters,Black,Fall,Casual,12
33542,15846,Men,Apparel,Topwear,Tshirts,Grey,Fall,Casual,14
33544,59355,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
33546,29022,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
33547,30933,Women,Apparel,Topwear,Kurtas,Brown,Summer,Ethnic,0
33551,9332,Women,Apparel,Topwear,Tops,White,Fall,Casual,13
33555,12851,Women,Apparel,Topwear,Tops,Black,Fall,Casual,12
33562,6974,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
33566,38150,Women,Apparel,Topwear,Tshirts,Purple,Summer,Casual,10
33570,29674,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,9
33571,3862,Men,Apparel,Topwear,Tshirts,Orange,Summer,Casual,2
33574,30759,Men,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,12
33578,45960,Women,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
33585,21419,Women,Apparel,Topwear,Tops,Yellow,Winter,Casual,4
33587,4875,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,0
33588,24359,Women,Apparel,Topwear,Kurtas,Blue,Fall,Ethnic,8
33597,9756,Men,Apparel,Topwear,Tshirts,Maroon,Fall,Casual,0
33601,18301,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,6
33605,2944,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
33606,28752,Women,Apparel,Topwear,Kurtas,Orange,Summer,Ethnic,2
33609,19829,Men,Apparel,Topwear,Shirts,Brown,Fall,Casual,0
33610,9590,Men,Apparel,Topwear,Shirts,White,Fall,Formal,13
33611,49765,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,12
33613,8442,Women,Apparel,Topwear,Tops,Grey,Fall,Casual,14
33614,19015,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
33615,11278,Men,Apparel,Topwear,Tshirts,Green,Fall,Casual,6
33617,39412,Men,Apparel,Topwear,Shirts,Orange,Summer,Casual,2
33621,44846,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
33625,37588,Girls,Apparel,Topwear,Tshirts,Pink,Summer,Casual,11
33627,4881,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
33628,5953,Men,Apparel,Topwear,Shirts,Black,Summer,Casual,12
33631,14538,Women,Apparel,Topwear,Kurtis,Black,Fall,Ethnic,12
33632,28560,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
33633,23188,Men,Apparel,Topwear,Shirts,Purple,Summer,Casual,10
33638,34903,Women,Apparel,Topwear,Dupatta,Brown,Summer,Ethnic,0
33646,14960,Men,Apparel,Topwear,Jackets,Blue,Fall,Casual,8
33647,20369,Men,Apparel,Topwear,Shirts,Red,Summer,Casual,0
33656,19643,Women,Apparel,Topwear,Sweaters,Grey,Fall,Casual,14
33658,31029,Men,Apparel,Topwear,Shirts,Green,Summer,Casual,6
33661,28938,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
33664,16439,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
33670,12099,Women,Apparel,Topwear,Kurtas,Pink,Fall,Ethnic,11
33671,6980,Men,Apparel,Topwear,Shirts,Grey,Summer,Casual,14
33676,39076,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,9
33686,52127,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,4
33688,25849,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,12
33693,14732,Men,Apparel,Topwear,Shirts,Blue,Fall,Formal,8
33695,34335,Men,Apparel,Topwear,Tshirts,Lavender,Summer,Casual,10
33698,19811,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,12
33701,30795,Men,Apparel,Topwear,Shirts,Yellow,Summer,Casual,4
33702,2140,Men,Apparel,Topwear,Tshirts,White,Spring,Casual,13
33703,43267,Women,Apparel,Topwear,Kurtas,Orange,Summer,Ethnic,2
33704,13517,Men,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,4
33707,34107,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,11
33711,28558,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
33718,43055,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
33721,11072,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,12
33725,33322,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,Casual,9
33726,24395,Women,Apparel,Topwear,Kurtas,Blue,Summer,Ethnic,8
33728,4085,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
33734,5157,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
33735,37782,Men,Apparel,Topwear,Shirts,White,Summer,Casual,13
33737,22406,Men,Apparel,Topwear,Shirts,Purple,Fall,Formal,10
33738,16633,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
33745,27174,Men,Apparel,Topwear,Shirts,Blue,Summer,Formal,8
33746,2716,Girls,Apparel,Topwear,Tops,Red,Summer,Casual,0
33748,14958,Men,Apparel,Topwear,Tshirts,Black,Fall,Casual,12
33749,33746,Women,Apparel,Topwear,Tops,Green,Summer,Casual,6
33750,57203,Women,Apparel,Topwear,Tunics,Olive,Summer,Casual,6
33751,11416,Men,Apparel,Topwear,Sweatshirts,Black,Fall,Casual,12
33757,36234,Women,Apparel,Topwear,Kurtas,Pink,Summer,Ethnic,11
33758,59399,Women,Apparel,Topwear,Tops,Yellow,Fall,Casual,4
33760,57031,Women,Apparel,Topwear,Tops,Brown,Summer,Casual,0
33762,33574,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,13
33764,11624,Women,Apparel,Topwear,Kurtas,Grey,Summer,Ethnic,14
33768,20163,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,10
33773,41968,Boys,Apparel,Topwear,Tshirts,White,Summer,Casual,13
33777,16401,Men,Apparel,Topwear,Shirts,Charcoal,Fall,Casual,12
33781,26294,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
33782,19449,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,13
33784,35445,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,11
33785,7290,Men,Apparel,Topwear,Tshirts,Red,Fall,Casual,0
33786,34597,Women,Apparel,Topwear,Tops,Cream,Summer,Casual,13
33789,17715,Men,Apparel,Topwear,Shirts,Brown,Fall,Casual,0
33791,29826,Men,Apparel,Topwear,Shirts,Maroon,Summer,Casual,0
33792,42517,Women,Apparel,Topwear,Kurtas,Green,Summer,Ethnic,6
33794,12267,Men,Apparel,Topwear,Shirts,Blue,Winter,Formal,8
33798,41392,Men,Apparel,Topwear,Shirts,Blue,Summer,Casual,8
33801,4415,Men,Apparel,Topwear,Tshirts,Black,Summer,Casual,12
33802,45732,Women,Apparel,Topwear,Kurtas,Black,Summer,Ethnic,12
33804,15042,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,Sports,8
33806,24537,Women,Apparel,Topwear,Kurtas,Maroon,Fall,Ethnic,0
33808,33580,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,8
33812,21879,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,6
33814,20197,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,Casual,14
33815,38954,Boys,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
33821,46385,Men,Apparel,Topwear,Tshirts,Green,Summer,Casual,6
