,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Waistband,Length,Material,Pattern,Neck,Details,Back,Coverage,Seam,Assorted,Straps,Waist Rise,Colour,Brand,Price
1485,27516,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Jockey Lace Stretch Black Boy Leg Brief,Not specified,Not specified,Not specified,Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Jockey,159
1486,50444,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Navy Blue Pack of 2 Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Low-Rise,Navy Blue,Chromozome,269
1487,50682,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Chromozome Men Black Trunks,Inner Elastic,Long,Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Chromozome,179
1488,21615,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Enamor Women Smooth Purple Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Purple,Enamor,425
1489,53463,Women,Apparel,Innerwear,Bra,Summer,2018.0,Casual,Amante Pink Full-Coverage Lace Bra BCLC11,Not specified,Not specified,"Elastane, Nylon","Solid, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Underwired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Pink,Amante,795
1490,47251,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,FCUK Underwear Men White Brief,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"White, Black, ",FCUK Underwear,449
1491,42982,Men,Apparel,Innerwear,Boxers,Summer,2016.0,Casual,FCUK Black Boxers,Outer Elastic,Not specified,Pure Cotton,Checked,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,FCUK Underwear,699
1492,27971,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Jockey Men Green and Black Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, Black",Jockey,505
1493,28105,Men,Apparel,Innerwear,Boxers,Summer,2016.0,Casual,Jockey MODERN CLASSIC Men Black Boxer 8009,Outer Elastic,Not specified,Pure Cotton,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Jockey,185
1494,19484,Men,Apparel,Innerwear,Trunk,Summer,2016.0,Casual,Levis Men Jazz Stripes Grey Trunks,Outer Elastic,Short,Cotton Blend,Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Multi",Levis,349
1495,58286,Women,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Bwitch Women Grey Melange Briefs,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Grey Melange, Blue, ",Bwitch,299
1496,27985,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ZONE Men Zone Navy Blue Brief US14,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Navy Blue,Jockey,139
1497,59730,Women,Apparel,Innerwear,Shapewear,Summer,2014.0,Casual,Avirate White Wired Corset Shapewear,Not specified,Not specified,"Polyester, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Lavender, ",Avirate,2000
1498,42976,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,FCUK Black Brief,Not specified,Not specified,Cotton,Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Black,FCUK Underwear,399
1499,31418,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Spykar Men Navy Blue V-Neck Innerwear T-shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,SPYKAR,579
1500,28151,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Jockey SPORT Men Power Back Basic Black Innerwear Vest 9925,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Jockey,269
1501,15813,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men Trophy BKN White Briefs,Inner Elastic,Not specified,Cotton,"Self Design, Self Design",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"White, , ",Facit,113
1502,37529,Boys,Apparel,Innerwear,Innerwear Vests,Summer,2012.0,Casual,Madagascar3 Boys Yellow Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Round Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Yellow, , ",Madagascar 3,249
1503,50622,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men White Brief,Outer Elastic,Not specified,Cotton Blend,"Self Design, Self Design",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,White,Chromozome,155
1504,57407,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Amante Women White Bikini Briefs PGSI01,Not specified,Not specified,"Nylon, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,White,Amante,295
1505,21641,Women,Apparel,Innerwear,Bra,Summer,2018.0,Casual,Enamor Women Lift Skin Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Skin,Enamor,329
1506,30501,Women,Apparel,Innerwear,Bra,Summer,2014.0,Casual,Lovable Women Fiona Purple Bra,Not specified,Not specified,Synthetic,"Floral, Self Design",Not specified,"All Day Comfort, Back Closure, Lightly Padded, Underwired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Purple,Lovable,900
1507,54612,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men White Briefs 1009,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,White,Jockey,159
1508,15814,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men Stringz Black Briefs,Outer Elastic,Not specified,Cotton Blend,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,"Black, , ",Facit,144
1509,49996,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Hanes Women Pack of Two No Panty Line - Cotton Stretch Hipsters,Not specified,Not specified,"Cotton, Elastane",Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Pink, Orange",Hanes,249
1510,18708,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Hanes Women Pack of Three 100% Cotton Plain Hipsters,Not specified,Not specified,"Cotton, Cotton",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"White, Grey, Black",Hanes,259
1511,54615,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Jockey ELANCE Men Blue Briefs 1010,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Blue,Jockey,149
1512,21646,Women,Apparel,Innerwear,Bra,Summer,2018.0,Casual,Enamor Women Smooth Skin Bra,Not specified,Not specified,"Cotton, Elastane","Solid, Self Design",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Medium,Seamless,Not specified,Regular,Not specified,Skin,Enamor,399
1513,50625,Men,Apparel,Innerwear,Briefs,Winter,2016.0,Casual,Chromozome Men Grey Melange Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,"Grey Melange, Red",Chromozome,175
1514,57400,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Amante Women Gold-Toned Briefs PGDI03,Not specified,Not specified,"Nylon, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Gold,Amante,395
1515,31420,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Spykar Men Grey Zack Brief,Outer Elastic,Not specified,"Cotton, Elastane","Micro Ditsy, Printed",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Grey,SPYKAR,339
1516,27121,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Miss-T Maroon Bra,Not specified,Not specified,Synthetic,"Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,Maroon,Miss-T,260
1517,52516,Women,Apparel,Innerwear,Camisoles,Winter,2015.0,Casual,Red Rose White Camisole,Not specified,Not specified,"Cotton, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Red Rose,145
1518,15822,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Facit Men Bicep Tee Black Innerwear Vests,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, , ",Facit,155
1519,18701,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Hanes Men Blue Ultimate Duo Dry Cotton Stretch Hip Briefs,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,"Blue, Red",Hanes,195
1520,59755,Women,Apparel,Innerwear,Briefs,Summer,2014.0,Casual,Avirate Black Brief,Not specified,Not specified,"Nylon, Elastane",Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Black,Avirate,800
1521,18391,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Undercolors of Benetton Men Pack of 2 White V-Briefs,Outer Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,White,Undercolors of Benetton,649
1522,57409,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Amante Women Off-White Lace Bikini Briefs PGSM02,Not specified,Not specified,"Cotton, Elastane",Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Off White,Amante,295
1523,27128,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Miss-T Cream Bra,Not specified,Not specified,Synthetic,"Solid, Lace",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,Cream,Miss-T,315
1524,13580,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Pack of 2 Half Contrast Piping Ringer T-shirts,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Grey",Hanes,700
1525,30530,Women,Apparel,Innerwear,Bra,Spring,2013.0,Casual,Lovable Cotton Essensuals White Bra,Not specified,Not specified,Cotton,Not specified,Not specified,"Non Padded, Non-Wired",Not specified,Full,Not specified,Not specified,Regular,Not specified,White,Lovable,300
1526,50045,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Hanes Women White Moulded Tee Shirt Bra,Not specified,Not specified,"Cotton, Cotton",Not specified,Not specified,"Lightly Padded, Non-Wired",Not specified,Half,Not specified,Not specified,Regular,Not specified,White,Hanes,625
1527,27117,Women,Apparel,Innerwear,Bra,Summer,2012.0,Casual,Miss-T Black Bra,Not specified,Not specified,Synthetic,"Solid, Solid",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Half,Cut and Sew,Not specified,Regular,Not specified,Black,Miss-T,299
1528,50613,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Charcoal Melange Briefs,Outer Elastic,Not specified,Cotton Blend,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,"Charcoal, Red",Chromozome,155
1529,13574,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Rib Chest White Innerwear Vests,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Hanes,165
1530,59752,Women,Apparel,Innerwear,Briefs,Summer,2014.0,Casual,Avirate Cream Brief,Not specified,Not specified,"Polyester, Elastane",Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Cream, , ",Avirate,750
1531,30508,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Lovable Women Spice Black Bra,Not specified,Not specified,Cotton,"Solid, Self Design",Not specified,"All Day Comfort, Back Closure, Non Padded, Non-Wired",Regular,Full,Cut and Sew,Not specified,Regular,Not specified,Black,Lovable,400
1532,15825,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Facit Men Sportz Red Innerwear Vest,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, , ",Facit,145
1533,49998,Women,Apparel,Innerwear,Briefs,Winter,2015.0,Casual,Hanes Women Pack of Two No Panty Line - Cotton Stretch Boyleg Panties,Not specified,Not specified,"Cotton, Elastane",Floral,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,Multi,Hanes,269
1534,18706,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Hanes Men Ultimate White Brief,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,"White, Blue",Hanes,215
1535,31411,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Spykar Men Blue Shrek Brief,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Blue,SPYKAR,339
1536,50614,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Chromozome Men Charcoal Grey Brief,Outer Elastic,Not specified,Cotton Blend,"Self Design, Self Design",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Low-Rise,Charcoal,Chromozome,155
1537,13573,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Square Vest Neck White Innerwear Vests,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Hanes,195
1538,50042,Women,Apparel,Innerwear,Bra,Winter,2015.0,Casual,Hanes Women Beige Concealing Petals Underwire Moulded Bra,Not specified,Not specified,"Nylon, Elastane",Not specified,Not specified,"Lightly Padded, Underwired",Not specified,Half,Not specified,Not specified,Regular,Not specified,Beige,Hanes,745
1539,45100,Women,Apparel,Innerwear,Bra,Summer,2016.0,Casual,Bw!tch Pink Rose Alba Bra,Not specified,Not specified,Not specified,Not specified,Not specified,"Non Padded, Underwired",Not specified,Half,Not specified,Not specified,Regular,Not specified,Pink,Bwitch,1199
1540,13587,Men,Apparel,Innerwear,Innerwear Vests,Summer,2016.0,Casual,Hanes Men Half Sleeve Crew Pack of 3 Grey Innerwear T-shirts,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Grey, Grey",Hanes,899
1541,47517,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Facit Men White Brief,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,"White, , ",Facit,109
1542,17869,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Levis Men Boxer Grey Brief,Outer Elastic,Not specified,"Cotton, Elastane","Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,Yes,Not specified,Mid-Rise,Grey,Levis,249
1543,54332,Women,Apparel,Innerwear,Briefs,Summer,2017.0,Casual,Garfield Women Red & Pink Pack of Two Briefs,Not specified,Not specified,"Polyester, Elastane",Solid,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mid-Rise,"Red, Pink, ",Garfield,699
1544,20081,Men,Apparel,Innerwear,Briefs,Summer,2016.0,Casual,Peter England Men Essentials Navy Blue Brief,Inner Elastic,Not specified,Cotton,"Solid, Solid",Not specified,Not specified,Not specified,Not specified,Not specified,No,Not specified,Mid-Rise,Navy Blue,Peter England,149
1545,51016,Women,Apparel,Innerwear,Bra,Summer,2017.0,Casual,Enamor Lupine Coloured Smooth Bra,Not specified,Not specified,"Cotton, Nylon",Not specified,Not specified,"Lightly Padded, Underwired",Not specified,Half,Not specified,Not specified,Regular,Not specified,Lavender,Enamor,555
