,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Fastening,Fit,Type,Ankle Height,Sport,Arch Type,Surface Type,Shoe Width,Insole,Heel Height,Fastening and Back Detail,Cushioning,Toe Shape,Heel Type,Cleats,Colour,Brand,Price
6486,10277,Men,Footwear,Shoes,Formal Shoes,Spring,2012.0,Smart Casual,Clarks Men Black Leather Semiformal Shoes,Synthetic,Solid,Leather,Slip-On,Not specified,Slip-On Shoes,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Round Toe,Not specified,Not specified,Black,Clarks,4499.0
6487,3177,Women,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Nike Women Dual Fusion White Green Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Green",Nike,3995.0
6488,12520,Men,Footwear,Shoes,Casual Shoes,Winter,2018.0,Casual,Red Tape Men Black Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,2395.0
6489,16180,Men,Footwear,Shoes,Formal Shoes,Summer,2012.0,Formal,Enroute Men Leather Brown Formal Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Enroute Men,3499.0
6490,2899,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Wedding Collection Gold Heels,Synthetic,Woven Design,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Backstrap,Not specified,Open Toe,Block,Not specified,Gold,Catwalk,2899.0
6491,26527,Men,Footwear,Shoes,Casual Shoes,Spring,2013.0,Casual,Gas Men Freetime Red Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,GAS,2200.0
6492,12712,Women,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Women Dual Fusion Silver Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Silver, Blue",Nike,4495.0
6493,54107,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Rocia Women White Sandals,Not specified,Not specified,Synthetic,Slip-On,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, White",Rocia,750.0
6494,22187,Men,Footwear,Shoes,Casual Shoes,Fall,2012.0,Casual,Timberland Men Brown Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Timberland,5990.0
6495,6637,Women,Footwear,Shoes,Casual Shoes,Summer,2011.0,Casual,Nike Women's Tenkay Slip Red Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Nike,2900.0
6496,55648,Women,Footwear,Shoes,Flats,Winter,2015.0,Casual,Catwalk Women Blue Flats,Not specified,Solid,Synthetic,Not specified,Not specified,Ballerinas,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Not specified,Open Toe,Not specified,Not specified,"Blue, Brown",Catwalk,1395.0
6497,2638,Men,Footwear,Shoes,Formal Shoes,Fall,2010.0,Formal,Carlton London Men's Semi Formal Coffee Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Carlton London,2495.0
6498,8302,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Reebok Men's Premier Aztrec 3 White Orange Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Reebok,5999.0
6499,6298,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Summer Blue Flats,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Blue,Catwalk,1095.0
6500,11960,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Ganuchi Men Casual Black Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Ganuchi,2299.0
6501,4997,Men,Footwear,Shoes,Sports Shoes,Summer,2013.0,Sports,Fila Men's Galliant Black Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,FILA,2399.0
6502,34815,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Casual,ADIDAS Men Climacool Boat SL Blue Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Trekking,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,ADIDAS,3599.0
6503,43947,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Catwalk Women Bronze Heels,Not specified,Not specified,Not specified,Not specified,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Bronze, Gold",Catwalk,1795.0
6504,43349,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Reebok Men Black Premier Zigfly Nano Sports Shoes,Not specified,Not specified,Not specified,Lace-Ups,Not specified,Not specified,Regular,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,No Cleats,"Black, Blue",Reebok,5999.0
6505,15508,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Rockport Men Cape Noble Brown Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Rockport,3999.0
6506,35933,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,Salomon Men X Ultra Black Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Salomon,7499.0
6507,22984,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,FILA Men White Temptation Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Black, Blue",FILA,2999.0
6508,23856,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,ADIDAS Men Black Outback Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Driving Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,3099.0
6509,54138,Women,Footwear,Shoes,Heels,Winter,2012.0,Casual,Rocia Women Black Heels,Not specified,Not specified,Synthetic,Slip-On,Not specified,Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Rocia,590.0
6510,17409,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Lotto Men Basketball Mid Black Sports Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Basketball,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",Lotto,2399.0
6511,39194,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Silver Heels,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,"Silver, Brown",Catwalk,1495.0
6512,20885,Men,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Reebok Men Speed mode Running White Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Reebok,2999.0
6513,24419,Men,Footwear,Shoes,Sports Shoes,Summer,2012.0,Sports,ADIDAS Men Barracks Premier White Sports Shoes,Not specified,Not specified,Suede,Not specified,Not specified,Not specified,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Black",ADIDAS,4599.0
6514,18673,Men,Footwear,Shoes,Casual Shoes,Fall,2011.0,Casual,Fila Men Sterling Black Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,FILA,1899.0
6515,46099,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,ADIDAS Men Black Streetvulc Shoes,Not specified,Not specified,Suede,Lace-Ups,Not specified,Sneakers,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,3499.0
6516,20276,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Casual Beige Flats,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Beige,Catwalk,1095.0
6517,26181,Women,Footwear,Shoes,Flats,Spring,2013.0,Casual,Rocia Women Silver Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Silver,Rocia,1690.0
6518,2631,Women,Footwear,Shoes,Flats,Winter,2012.0,Casual,Carlton London Women White Ballerinas,Not specified,Not specified,Not specified,Not specified,Not specified,Ballerinas,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Not specified,Peep Toe,Not specified,Not specified,White,Carlton London,1295.0
6519,55641,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Beige Peep Toes,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Beige,Catwalk,2495.0
6520,22713,Women,Footwear,Shoes,Sports Shoes,Fall,2011.0,Sports,Nike Women Grey Air Max +2011 Sports Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Orange",Nike,10995.0
6521,44501,Men,Footwear,Shoes,Casual Shoes,Summer,2012.0,Casual,Force 10 Men White & Red Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Red",Force 10,1799.0
6522,43340,Men,Footwear,Shoes,Sports Shoes,Summer,2013.0,Sports,Reebok Men White Zigactivate Sports Shoes,Not specified,Not specified,Not specified,Lace-Ups,Not specified,Not specified,Regular,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,No Cleats,"White, Red, Grey",Reebok,8999.0
6523,5242,Men,Footwear,Shoes,Sports Shoes,Summer,2011.0,Sports,Reebok Men's Zigdhoni White Shoe,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Running,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Reebok,7999.0
6524,24080,Women,Footwear,Shoes,Heels,Winter,2015.0,Casual,Catwalk Women Beige Sandals,Not specified,Not specified,Canvas,Not specified,Not specified,Sandals,Regular,Not specified,Not specified,Not specified,Not specified,Not specified,1 inch,Ankle Loop,Not specified,Open Toe,Block,Not specified,Beige,Catwalk,1295.0
6525,22979,Men,Footwear,Shoes,Casual Shoes,Fall,2012.0,Casual,Fila Men Black New Percoso II Casual Shoes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,FILA,2299.0
