,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Total Shelf Life in Months,Minimum Usable Period in Months,Units Per Bundle,Minimum Shelf Life in Months,Fragrance,Features,Strength,Colour,Brand,Price
919,43119,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,,,60,3,Not specified,12,Not specified,Not specified,Not specified,Not specified,GUESS,2990
920,28242,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Park Avenue Men Storm Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Park Avenue,195
921,44131,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Party,DKNY Women Be Delicious Eau De Parfum,60,3,1,24,Woody,Not specified,Mild,Beige,DKNY,2420
922,46666,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Rasasi Men Numero Uno Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Rasasi,199
923,26783,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Reebok Men Pack Of 2 Deos,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Black",Reebok,450
924,46692,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Rasasi Men Insincts Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Rasasi,1195
925,32521,Men,Personal Care,Fragrance,Fragrance Gift Set,Spring,2017.0,Casual,Tonino Lamborghini Mitico For Men Fragrance Gift Set,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Tonino Lamborghini,875
926,36940,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Hugo Boss Men Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Silver,Hugo Boss,3800
927,28274,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,United Colors of Benetton Women Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,United Colors of Benetton,299
928,44138,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Dunhill Men Desire Blue Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,dunhill,2800
929,32528,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Tonino Lamborghini Men Mitico Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Silver,Tonino Lamborghini,225
930,36715,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Bulgari Women Omnia Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Bulgari,3300
931,46650,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Rasasi Women Deserve Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Orange,Rasasi,199
932,44107,Men,Personal Care,Fragrance,Fragrance Gift Set,Spring,2017.0,Casual,BOSS Men Boss Bottled Fragrance Gift Set,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Silver,BOSS,3825
933,45683,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Tous Women Touch Perfume,60,3,Not specified,12,Not specified,Not specified,Not specified,Gold,TOUS,3000
934,45677,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Tabac Men Original Edc Natural Spray Perfumes,60,3,Not specified,12,Not specified,Not specified,Not specified,White,Tabac,820
935,46668,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Rasasi Men Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Rasasi,199
936,28273,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Old Spice Men Fresh Lime Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Old Spice,180
937,26746,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Reebok Men Reeload Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Reebok,165
938,45670,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Swiss Army Men Swiss Unlimited Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Swiss Army,2550
939,46657,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Rasasi Women Pearl Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Yellow,Rasasi,199
940,44100,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Baldessarini Men Private Affairs 90 ml Perfume,Not specified,Not specified,Not specified,Not specified,Fresh,Not specified,Not specified,Black,Baldessarini,3750
941,36712,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Salvatore Ferragamo Women Incanto Shine Perfume,60,3,Not specified,12,Not specified,Not specified,Not specified,Purple,Salvatore Ferragamo,3600
942,46634,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Rasasi Men Emotion Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Rasasi,199
943,44163,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Nike Fragrances Women Fission Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Nike Fragrances,249
944,26187,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Tabac Men Original Cologne,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Tabac,1420
945,58964,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Colour Me Men Green Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Colour me,1795
946,58990,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Cavallini Men Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Cavallini,199
947,43977,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,DKNY Women Golden Delicious Perfume,36,3,1,12,Floral,Not specified,Medium,"White, Brown",DKNY,2610
948,44960,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Fogg Women Paradise Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Fogg,180
949,43983,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Police Men Cosmopolitan Eau De Toilette Natural Spray,60,3,1,12,Fresh,Not specified,Mild,Blue,Police,1350
950,18471,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Reebok Reeload Men Perfumes,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Reebok,799
951,18449,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Ed Hardy Love & Luck Men Perfumes,36,3,1,12,Woody,Not specified,Medium,White,Ed Hardy,2750
952,28228,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Playboy Men New York Deo,60,3,1,24,Not specified,Odour Control,Not specified,Black,Playboy,199
953,58963,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Colour Me Men Black Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Colour me,1795
954,46633,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Rasasi Men Royale Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Rasasi,199
955,44958,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Fogg Women Radiate Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Fogg,180
956,44164,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Nike Fragrances Men On Fire Perfume 150 ml,Not specified,Not specified,1,Not specified,Fresh,Not specified,Medium,"Orange, Black",Nike Fragrances,798
957,43970,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,DKNY Women Delicious Night Perfume,60,3,1,24,Fresh,Not specified,Mild,Black,DKNY,3320
958,28217,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,YARDLEY Women English Rose Body Spray,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,YARDLEY,170
959,32542,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Playboy Men New York Perfume,36,3,1,12,Fresh,Not specified,Medium,Black,Playboy,749
960,23602,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Nike Fragrances Men Pure Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Nike Fragrances,599
961,46295,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Jacques M Women Enamor Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Jacques M,189
962,43979,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Police Men Pure Perfume,60,3,1,24,Fresh,Not specified,Mild,Blue,Police,1800
963,44152,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Nike Fragrances Men Up or Down Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Nike Fragrances,249
964,58955,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Denim Men Temptation Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Denim,199
965,20073,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,David Beckham Men Signature Story Deo,60,3,Not specified,12,Not specified,Not specified,Not specified,Black,DAVID BECKHAM,300
966,25992,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Jaguar Men Prestige Spirit Perfume,60,3,Not specified,12,Not specified,Not specified,Not specified,Purple,JAGUAR,3300
967,26189,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,4711 Men Original Perfume,60,3,Not specified,12,Not specified,Not specified,Not specified,Green,4711,1900
968,28221,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,YARDLEY Men Elegance Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,YARDLEY,180
969,44951,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Kama Sutra Women Maya Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Kama Sutra,150
970,58952,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Denim Men Chill Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Denim,199
971,20074,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,David Beckham Men Homme Deo,36,3,1,12,Not specified,Regular,Not specified,Grey,DAVID BECKHAM,300
972,28219,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,YARDLEY Men Adventure Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,YARDLEY,170
973,44155,Men,Personal Care,Fragrance,Fragrance Gift Set,Spring,2017.0,Casual,Nike Fragrances Men Urban Musk Fragrance Gift Set,Not specified,Not specified,2,Not specified,Not specified,Not specified,Not specified,Brown,Nike Fragrances,798
974,32545,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Playboy Women Play It Sexy Perfume,60,3,1,24,Fresh,Not specified,Mild,Pink,Playboy,695
975,23605,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Nike Fragrances Women Casual Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Nike Fragrances,599
976,46292,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Jacques M Women Oceania Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Jacques M,189
977,44956,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Kama Sutra Men Urge Deos,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Kama Sutra,180
978,28226,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Playboy Men Hollywood Deo,60,3,1,24,Not specified,Odour Control,Not specified,Black,Playboy,199
979,18447,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Ed Hardy Love & Luck Men Perfumes,60,3,Not specified,12,Not specified,Not specified,Not specified,White,Ed Hardy,3750
980,25995,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Jaguar Casual Men Perfume,60,3,Not specified,12,Not specified,Not specified,Not specified,Green,JAGUAR,1950
981,46669,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Rasasi Men Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Rasasi,199
982,43129,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,David Beckham Women Signature Eau De Toilette 75 ml,60,3,1,24,Floral,Not specified,Medium,Purple,DAVID BECKHAM,2750
983,28272,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Old Spice Men Musk Deodorant,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Old Spice,180
984,45685,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,TOUS Women H2O Eau de Toilette 50 ml,60,3,1,12,Floral,Not specified,Medium,Blue,TOUS,2800
985,36713,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Bulgari Women Omnia Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Cream,Bulgari,3600
986,43116,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,,GUESS Seductive Women EDT Spray,60,3,1,12,Woody,Not specified,Strong,Not specified,GUESS,2990
987,46656,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Rasasi Women Royale Blue Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Rasasi,199
988,44101,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Boss Men Soul Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,BOSS,2900
989,26747,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Reebok Men Reegame Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Reebok,165
990,45671,Women,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,J. Del Pozo Women Halloween Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,J. DEL POZO,1950
991,32529,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Tonino Lamborghini Men Feroce Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Tonino Lamborghini,225
992,28275,Men,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,United Colors of Benetton Men Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,United Colors of Benetton,299
993,44139,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Dunhill Men Desire Blue Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,dunhill,5100
994,45676,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Tabac Original Edc Men Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Tabac,1100
995,46651,Women,Personal Care,Fragrance,Deodorant,Spring,2017.0,Casual,Rasasi Women Adorable Deo,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Yellow,Rasasi,199
996,44106,Men,Personal Care,Fragrance,Fragrance Gift Set,Spring,2017.0,Casual,HUGO Men Fragrance Gift Set,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,HUGO,3650
997,36714,Men,Personal Care,Fragrance,Perfume and Body Mist,Spring,2017.0,Casual,Bulgari Men Aqua Pour Homme Perfume,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Bulgari,3800
