,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Fit,Length,Shape,Material,Pattern,Collar,Sleeve,Sleeve Styling,Fabric Purity,Weave,Details,Colour,Brand,Price
11565,37771,Men,Apparel,Topwear,Shirts,Summer,2012.0,Casual,John Players Men Gingham Yellow Shirt,Slim Fit,Not specified,Not specified,Cotton,Not specified,Spread Collar,Short Sleeves,Cap Sleeves,Not specified,Not specified,Not specified,Yellow,John Players,799
11566,40411,Women,Apparel,Topwear,Tops,Summer,2012.0,Casual,Tonga Women White Printed Top,Not specified,Regular,Not specified,Blended,"Floral, Printed",Scoop Neck,Short Sleeves,Puff Sleeves,Not specified,Knitted and Woven,Sheer,"White, Orange",Tonga,1200
11567,10361,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,United Colors of Benetton Men Graphic Printed Purple Tshirts,Regular Fit,Not specified,Not specified,Synthetic,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Purple, Brown, Grey",United Colors of Benetton,1199
11568,24154,Women,Apparel,Topwear,Kurtas,Summer,2011.0,Ethnic,Aurelia Women Orange Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Orange, , ",AURELIA,699
11569,4244,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Probase Men's Against All Odds Navy T-shirt,Slim Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Navy Blue,Probase,399
11570,21426,Women,Apparel,Topwear,Tshirts,Winter,2012.0,Casual,Roxy Women Pink T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Pink, , ",roxy,1895
11571,37543,Boys,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Madagascar3 Infant Boys Lemon Yellow T-Shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Yellow,Madagascar 3,299
11572,18930,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Levi's Men Graphic Print Red Tshirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Red,Levis,1399
11573,6513,Women,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,UCB Women's Basic Neck Light Pink T-shirt,Regular Fit,Not specified,Not specified,Cotton,Not specified,Not specified,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Pink, , ",United Colors of Benetton,599
11574,30766,Men,Apparel,Topwear,Kurtas,Summer,2012.0,Ethnic,Fabindia Men Blue Matka Silk Kurta,Not specified,Not specified,Not specified,Silk,Solid,Mandarin Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,Fabindia,2090
11575,3061,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Tantra Men's E BO Yellow T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Yellow,Tantra,449
11576,8489,Women,Apparel,Topwear,Tops,Fall,2011.0,Casual,Forever New Women Shell Beige Tops,Not specified,Regular,Not specified,Silk Blend,"Self Design, Self Design",Shoulder Straps,No Sleeves,Shoulder Straps,Not specified,Knitted and Woven,Opaque,Beige,Forever New,2600
11577,33587,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Wrangler Men Pixelate Poster Purple T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Purple, , ",Wrangler,995
11578,40075,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Sports,ADIDAS Men Black Jersey,Regular Fit,Not specified,Not specified,Polyester,Printed,Round Neck,Sleeveless,Not specified,Not specified,Not specified,Not specified,"Black, , ",ADIDAS,1399
11579,24530,Women,Apparel,Topwear,Kurtas,Fall,2011.0,Ethnic,Mother Earth Women Blue Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Mother Earth,799
11580,32455,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,ADIDAS Men Polo White T-shirt,Regular Fit,Not specified,Not specified,Synthetic,Solid,Polo Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"White, , ",ADIDAS,999
11581,38953,Boys,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Gini and Jony Boys Pack of 2 T-shirts,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Navy Blue, Grey",Gini and Jony,399
11582,20190,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Wrangler Men Broad Blue T-shirt,Regular Fit,Not specified,Not specified,Cotton,Striped,Not specified,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,Wrangler,1595
11583,4620,Women,Apparel,Topwear,Tops,Summer,2011.0,Casual,Jealous 21 Women Knit Black Top,Not specified,Regular,Not specified,Blended,"Solid, Embellished",Round Neck,Short Sleeves,Kimono Sleeves,Not specified,Knitted and Woven,Opaque,Black,Jealous 21,999
11584,46382,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,ADIDAS Men Blue Printed T-shirt,Regular Fit,Not specified,Not specified,Not specified,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Blue, Black",ADIDAS,1099
11585,6177,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Lee Men's Cosmos Blue Lapis T-shirt,Regular Fit,Not specified,Not specified,Cotton,Not specified,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,Lee,1299
11586,12052,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Spykar Men White Polo T-Shirts,Regular Fit,Not specified,Not specified,Cotton,Solid,Polo Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"White, Green, Black",SPYKAR,1299
11587,26267,Men,Apparel,Topwear,Tshirts,Summer,2013.0,Casual,Proline Men Purple Polo T-Shirt,Regular Fit,Regular,Not specified,Cotton,"Solid, Solid",Polo Collar,Short Sleeves,Regular Sleeves,Not specified,Not specified,Not specified,Purple,Proline,599
11588,30302,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Myntra Men Evil Minds Off White T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Off White,Myntra,399
11589,35442,Girls,Apparel,Topwear,Tops,Summer,2012.0,Casual,Doodle Girls Printed White Top,Not specified,Regular,Not specified,Blended,"Graphic, Printed",Round Neck,Sleeveless,No Sleeves,Not specified,Knitted and Woven,Opaque,White,Doodle,399
11590,7297,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Jimi Hendrix Men's Jimi Experience Brown Melange T-shirt,Regular Fit,Not specified,Not specified,Synthetic,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Brown,Jimi Hendrix,599
11591,26869,Women,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Jealous 21 Women Printed Green T-shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, , ",Jealous 21,599
11592,34590,Women,Apparel,Topwear,Tops,Summer,2012.0,Casual,Tonga Women Printed Red Top,Not specified,Regular,Not specified,Viscose Rayon,"Floral, Printed",Boat Neck,Short Sleeves,Flared Sleeves,Not specified,Knitted,Sheer,"Red, Cream",Tonga,1350
11593,12260,Men,Apparel,Topwear,Shirts,Winter,2011.0,Formal,Genesis Blue Striped Formal Shirt,Regular Fit,Regular,Not specified,Cotton,Striped,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Straight,Blue,Genesis,999
11594,26055,Men,Apparel,Topwear,Shirts,Summer,2012.0,Formal,John Miller Men Check Blue Shirt,Regular Fit,Not specified,Not specified,Not specified,Checked,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,John Miller,899
11595,42510,Women,Apparel,Topwear,Kurtis,Summer,2012.0,Ethnic,Mother Earth Women Maroon Kurti,Not specified,Not specified,Not specified,Pure Cotton,Not specified,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Maroon,Mother Earth,999
11596,29821,Men,Apparel,Topwear,Shirts,Summer,2012.0,Casual,Basics Men Green Checked Shirt,Regular Fit,Not specified,Not specified,Cotton,Not specified,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Green, White",Basics,1399
11597,27187,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Mark Taylor Men Printed Brown T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Brown,Mark Taylor,324
11598,41395,Men,Apparel,Topwear,Shirts,Summer,2012.0,Casual,Wrangler Men Navy & Red Checked Slim Fit Casual Shirt,Slim Fit,Not specified,Not specified,Cotton,Checked,Button-Down Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Red, Navy Blue",Wrangler,1795
11599,15045,Boys,Apparel,Topwear,Tshirts,Fall,2011.0,Sports,ADIDAS Kids Boys Printed Black Tshirts,Regular Fit,Regular,Not specified,Cotton,"Solid, Printed",Round Neck,Short Sleeves,Regular Sleeves,Not specified,Not specified,Not specified,Black,ADIDAS,999
11600,45735,Women,Apparel,Topwear,Kurtas,Summer,2012.0,Ethnic,Folklore Women Cream Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Cream, , ",Folklore,699
11601,4412,Men,Apparel,Topwear,Tshirts,Summer,2017.0,Casual,Pink Floyd Black Original Dark Side Black T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Black, , ",Pink Floyd,599
11602,20958,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,s.Oliver Men Solid Grey Tshirt,Regular Fit,Not specified,Not specified,Cotton,Solid,Round Neck,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Grey,s.Oliver,1799
11603,40081,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Sports,ADIDAS Men White & Green T-shirt,Regular Fit,Not specified,Not specified,Polyester,Solid,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"White, Green, ",ADIDAS,1299
11604,11623,Women,Apparel,Topwear,Kurtis,Summer,2011.0,Ethnic,W Women Check Navy  Blue Kurtis,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,W,1199
11605,20164,Men,Apparel,Topwear,Shirts,Fall,2011.0,Casual,Wrangler Men Easter Navy Blue Shirt,Regular Fit,Not specified,Not specified,Cotton,Checked,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,Navy Blue,Wrangler,1695
11606,36001,Boys,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Ben 10 Boys Crew Orange T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Orange, , ",Ben 10,449
11607,15283,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Casual,Ed Hardy Men Eagle Print Blue Tshirts,Regular Fit,Not specified,Not specified,Cotton,Printed,Polo Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Blue,Ed Hardy,4499
11608,16406,Men,Apparel,Topwear,Shirts,Fall,2011.0,Casual,Levis Men Check Maroon Shirts,Regular Fit,Not specified,Not specified,Cotton,Checked,Spread Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Maroon, , ",Levis,1799
11609,8825,Men,Apparel,Topwear,Shirts,Fall,2011.0,Casual,Spykar Men Ranger Blue-White Stripes Shirts,Slim Fit,Not specified,Not specified,Cotton,Striped,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"White, Navy Blue",SPYKAR,1699
11610,7051,Men,Apparel,Topwear,Shirts,Summer,2011.0,Casual,s.Oliver Men Green White Check Shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,s.Oliver,2399
11611,46376,Men,Apparel,Topwear,Shirts,Summer,2012.0,Casual,ADIDAS Men Black Shirt,Regular Fit,Not specified,Not specified,Cotton,Checked,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Black, White, ",ADIDAS,1699
11612,6183,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Lee Men's Striper Grey Orange T-shirt,Regular Fit,Not specified,Not specified,Cotton,Not specified,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Grey, Orange",Lee,999
11613,26293,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Proline Men Blue Striped Polo T-shirt,Regular Fit,Regular,Not specified,Cotton,"Striped, Striped",Polo Collar,Short Sleeves,Regular Sleeves,Not specified,Not specified,Not specified,Blue,Proline,799
11614,16634,Men,Apparel,Topwear,Tshirts,Summer,2016.0,Casual,Facit Men Smart Green Tshirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Green, , ",Facit,399
11615,22401,Men,Apparel,Topwear,Shirts,Fall,2011.0,Casual,Mark Taylor Men Striped White Shirt,Slim Fit,Not specified,Not specified,Not specified,Striped,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,White,Mark Taylor,519
11616,31016,Men,Apparel,Topwear,Shirts,Summer,2012.0,Formal,Arrow Men Striped White & Green Shirt,Regular Fit,Not specified,Not specified,Cotton,Striped,Spread Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"White, Green, ",Arrow,1999
11617,28907,Women,Apparel,Topwear,Kurtas,Summer,2012.0,Ethnic,Biba Women Printed White & Purple Kurta,Not specified,Not specified,Not specified,Cotton,Not specified,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"White, Purple",Biba,799
11618,27173,Men,Apparel,Topwear,Shirts,Summer,2012.0,Formal,Mark Taylor Men Striped Grey Shirt,Slim Fit,Not specified,Not specified,Not specified,Striped,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Grey, Beige, ",Mark Taylor,519
11619,33741,Women,Apparel,Topwear,Tops,Summer,2012.0,Casual,Vero Moda Women Multi Coloured Top,Not specified,Regular,Not specified,Blended,"Abstract, Printed",Scoop Neck,Three-Quarter Sleeves,Raglan Sleeves,Not specified,Knitted and Woven,Opaque,"Grey, Orange, Black",Vero Moda,1295
11620,11411,Men,Apparel,Topwear,Shirts,Fall,2011.0,Casual,United Colors of Benetton Men Olive Shirts,Regular Fit,Not specified,Not specified,Cotton,Solid,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Olive, , ",United Colors of Benetton,1599
11621,34100,Boys,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Doodle Boys Printed Blue T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Not specified,Sleeveless,Not specified,Not specified,Not specified,Not specified,"Blue, , ",Doodle,399
11622,7607,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Nike Men's FCB Core Black SS T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Black,Nike,995
11623,16250,Women,Apparel,Topwear,Shirts,Fall,2011.0,Casual,United Colors of Benetton Women Check Navy Blue Shirts,Regular Fit,Not specified,Not specified,Cotton,Checked,Spread Collar,Long Sleeves,Not specified,Not specified,Not specified,Not specified,"Navy Blue, Grey, ",United Colors of Benetton,2099
11624,22065,Women,Apparel,Topwear,Kurtas,Fall,2011.0,Ethnic,Vishudh Women Printed Pink Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, , ",Vishudh,699
11625,11075,Men,Apparel,Topwear,Sweaters,Fall,2011.0,Casual,Scullers Men Stripes Blue Sweaters,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, White",SCULLERS,1599
11626,24392,Women,Apparel,Topwear,Kurtas,Fall,2011.0,Ethnic,Folklore Women Purple Printed Kurta,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Folklore,649
11627,4082,Men,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Inkfruit Men's Avast Ye Beige T-shirt,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Inkfruit,499
11628,5150,Women,Apparel,Topwear,Tshirts,Summer,2011.0,Casual,Wrangler Women's Rhythm Graphic Coral Red T-shirt,Regular Fit,Not specified,Not specified,Cotton,Printed,V-Neck,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Wrangler,795
11629,37785,Men,Apparel,Topwear,Shirts,Summer,2012.0,Casual,John Players Men Gingham Blue Shirt,Slim Fit,Not specified,Not specified,Cotton,Not specified,Spread Collar,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Blue, , ",John Players,1399
11630,14507,Men,Apparel,Topwear,Tshirts,Fall,2011.0,Sports,ADIDAS Men Solid Black Jerseys,Regular Fit,Not specified,Not specified,Polyester,Solid,Round Neck,Short Sleeves,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,1299
11631,44879,Men,Apparel,Topwear,Tshirts,Summer,2012.0,Casual,Puma Men Black Polo neck T-shirt,Regular Fit,Not specified,Not specified,Cotton,Striped,Not specified,Short Sleeves,Not specified,Not specified,Not specified,Not specified,"Black, White, Blue",Puma,1499
