,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Fastening,Fit,Type,Colour,Brand,Price
827,23834,Unisex,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Puma Unisex Beach Flip Green Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Puma,899
828,41215,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Men Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Lotto,219
829,58338,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Women Purple Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Purple, Black",Lotto,499
830,6655,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Nike Men's Chinook Thong Black Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,1599
831,40757,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Roxy Women Multi Coloured Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Multi, Pink, Blue",roxy,1495
832,17030,Men,Footwear,Flip Flops,Flip Flops,Spring,2013.0,Casual,Gas Men Brown Wave Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Brown,GAS,750
833,56858,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,United Colors of Benetton Men Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Black, Navy Blue",United Colors of Benetton,499
834,53724,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Women Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Blue, White, Red",ADIDAS,399
835,58331,Men,Footwear,Flip Flops,Flip Flops,Summer,2010.0,Casual,Lotto Men Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Red, Grey",Lotto,499
836,2208,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Puma Mens Drifter Black Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,999
837,32187,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Men Raggmo Grey Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,ADIDAS,1999
838,24472,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Men Grey Adi Mesh Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,ADIDAS,649
839,17650,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Converse Unisex Casual Black Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Converse,299
840,42036,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Nike Men Blue Celso Solarsoft Thong Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Nike,1995
841,6451,Women,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Lotto Women's Sunsets Black Purple Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Purple",Lotto,399
842,56856,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,United Colors of Benetton Men Green Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Green, Yellow",United Colors of Benetton,499
843,9045,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Provogue Men Ean Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Provogue,1695
844,40759,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Roxy Women White Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,White,roxy,1195
845,58336,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Men Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Blue,Lotto,499
846,30247,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Numero Uno Men Coffee Brown Flip Flop,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,Coffee Brown,Numero Uno,599
847,17491,Unisex,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Cheese Flops Red Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Warner Bros,249
848,16978,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Puma Men Tango Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Black, Navy Blue",Puma,999
849,4998,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Fila Men's Talus Black Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,FILA,499
850,44735,Women,Footwear,Flip Flops,Flip Flops,Spring,2013.0,Casual,Globalite Women White Vita Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Green",Globalite,349
851,49816,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Pink Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,iPanema,699
852,6297,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Puma Unisex Surf Black White Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, White",Puma,599
853,39953,Men,Footwear,Flip Flops,Flip Flops,Summer,2013.0,Casual,Gas Men Red Freak Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Red,GAS,600
854,10623,Women,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Carlton London Women Glitterati Gold Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Gold,Carlton London,1295
855,44197,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Beige Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Beige, Gold",iPanema,799
856,12983,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Mens Calo 3 Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Grey",ADIDAS,1599
857,49829,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,iPanema,799
858,44190,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Gold Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Gold,iPanema,699
859,51214,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Globalite Women Pink Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Slip-On,Pink,Globalite,399
860,5627,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,ADIDAS Men's Adi Jumble Blue Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,ADIDAS,899
861,39954,Men,Footwear,Flip Flops,Flip Flops,Summer,2013.0,Casual,Gas Men Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Blue,GAS,950
862,44732,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Globalite Women Amada Purple Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Globalite,449
863,49811,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Pink Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,iPanema,899
864,46859,Girls,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Barbie Girls Pink Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, Yellow, Multi",Barbie,399
865,23096,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Converse Men Red Flip Flops,Synthetic,Solid,Not specified,Not specified,Not specified,Not specified,Red,Converse,349
866,38243,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Men Blue Slide Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,ADIDAS,1199
867,23861,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Men Adi Cliff Red Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,ADIDAS,1299
868,43383,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Numero Uno Men Grey & Orange Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Orange",Numero Uno,249
869,15394,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Fila Men Summer Fun White Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"White, Red",FILA,399
870,16982,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Puma Men Lynx Black Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, White",Puma,599
871,44199,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Brown Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Brown, Gold",iPanema,799
872,49818,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Pink Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, Beige",iPanema,899
873,46850,Girls,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Barbie Girls Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Pink",Barbie,199
874,34814,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Women Carozoon White Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Blue",ADIDAS,1199
875,49820,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,iPanema Women Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, White",iPanema,899
876,15393,Men,Footwear,Flip Flops,Flip Flops,Summer,2013.0,Casual,Fila Men Hawai Navy Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Navy Blue, Red",FILA,399
877,43370,Women,Footwear,Flip Flops,Flip Flops,Summer,2013.0,Casual,Reebok Women Black & Green Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Black, Green",Reebok,799
878,5040,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Sports,Fila Men's Talus Navy Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,FILA,499
879,34813,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,ADIDAS Men Calo Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,1699
880,5629,Women,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,ADIDAS Women's Adi Groove Pink Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,ADIDAS,1099
881,23850,Men,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,ADIDAS Men Black Ekwan Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Brown, Orange",ADIDAS,899
882,16985,Unisex,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Puma Unisex Miami Purple Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Purple, Black",Puma,399
883,58337,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Women Pink Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Pink, Orange",Lotto,499
884,15902,Unisex,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Warner Bros Kids Unisex TJ Cheese Flops Purple Slippers,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Warner Bros,249
885,56857,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,United Colors of Benetton Men Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Blue, Orange",United Colors of Benetton,499
886,40758,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Roxy Women Pink Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Pink,roxy,1195
887,8539,Unisex,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Crocs Douet Black Flip Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Crocs,1795
888,6457,Women,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Lotto Women's Flora Blue Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Lotto,249
889,30246,Men,Footwear,Flip Flops,Flip Flops,Summer,2013.0,Casual,Numero Uno Men Yellow Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Yellow,Numero Uno,349
890,48532,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Calvin Klein Men Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Black,Calvin Klein,1599
891,58330,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Men Brown Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Brown,Lotto,449
892,17651,Unisex,Footwear,Flip Flops,Flip Flops,Spring,2013.0,Casual,Converse Unisex Blue Flip Flops,Synthetic,Solid,Not specified,Not specified,Not specified,Thong Flip-Flops,Blue,Converse,299
893,30241,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Numero Uno Men Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Green",Numero Uno,249
894,2494,Men,Footwear,Flip Flops,Flip Flops,Fall,2010.0,Casual,Numero Uno Men's Casual White Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Numero Uno,799
895,42037,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Nike Men Celso Solarsoft Thong Orange Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Orange,Nike,1995
896,5477,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Nike Men's Celso City Thong Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,2095
897,41222,Men,Footwear,Flip Flops,Flip Flops,Fall,2012.0,Casual,Lotto Men Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Black,Lotto,299
898,7320,Men,Footwear,Flip Flops,Flip Flops,Winter,2018.0,Casual,Red Tape Men's Black Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1395
899,6459,Women,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Lotto Women's Juicy Blue Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Lotto,299
900,6466,Women,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Lotto Women's Juicy Red Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Lotto,299
901,17031,Men,Footwear,Flip Flops,Flip Flops,Spring,2013.0,Casual,Gas Men Black Wave Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Black, Grey",GAS,750
902,6654,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Nike Men's Chinook Thong Brown Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Nike,1599
903,40756,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Roxy Women Multi Coloured Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Multi, Pink, Blue",roxy,1495
904,53725,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,ADIDAS Women White Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"White, Pink",ADIDAS,749
905,4567,Unisex,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Sports,Nike Unisex Triplefin Tho Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",Nike,999
906,58339,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Women Purple Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,"Purple, Black",Lotto,399
907,2238,Men,Footwear,Flip Flops,Flip Flops,Fall,2010.0,Casual,Puma Men's Winglet Grey Navy Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,899
908,17835,Women,Footwear,Flip Flops,Flip Flops,Fall,2011.0,Casual,Nike Women Solarsoft Thong Purple Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Nike,1495
909,33859,Women,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Puma Women Lucie Pink Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Pink, Black",Puma,999
910,41213,Men,Footwear,Flip Flops,Flip Flops,Summer,2012.0,Casual,Lotto Men Black Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Red",Lotto,219
911,40751,Women,Footwear,Flip Flops,Flip Flops,Winter,2012.0,Casual,Roxy Women Blue Flip Flops,Not specified,Not specified,Not specified,Not specified,Not specified,Thong Flip-Flops,Blue,roxy,1195
912,6461,Men,Footwear,Flip Flops,Flip Flops,Summer,2011.0,Casual,Lotto Men's Soccer Track Flip Flop,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Lotto,499
