,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Sole Material,Pattern,Material,Minimum Shelf Life in Months,Fastening,Fit,Type,Colour,Brand,Price
853,11905,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Franco Leone Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Franco Leone,1395.0
854,47111,Boys,Footwear,Sandal,Sandals,Spring,2013.0,Casual,Marvel Boys Blue Spiderman Clogs,Rubber,Not specified,Synthetic,Not specified,Slip-On,Not specified,Not specified,Blue,Marvel,379.0
855,42007,Men,Footwear,Sandal,Sandals,Summer,2015.0,Casual,Estd. 1977 Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Brown",Estd. 1977,2580.0
856,4105,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Fila Men Tremor Navy Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Navy Blue,FILA,999.0
857,16111,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Numero Uno Men Casual Brown Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Numero Uno,799.0
858,43545,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Woodland Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Skinny Fit,Not specified,Brown,Woodland,2495.0
859,44552,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Coolers,799.0
860,7328,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Red Tape Men Black Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Red Tape,1495.0
861,44555,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Coolers,1499.0
862,7773,Unisex,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Converse Unisex As Chucks White Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,White,Converse,1999.0
863,16116,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Numero Uno Men Casual Green Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Numero Uno,299.0
864,35152,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,1299.0
865,26545,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,ID Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Grey",ID,1099.0
866,15303,Women,Footwear,Sandal,Sports Sandals,Fall,2011.0,Casual,ADIDAS Women Hispana Beige Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Beige, Pink",ADIDAS,1999.0
867,11934,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Ganuchi Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Ganuchi,1399.0
868,3578,Men,Footwear,Sandal,Sports Sandals,Summer,2011.0,Casual,ADIDAS Men Black Cherokee Sports Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Black,ADIDAS,1799.0
869,16120,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Numero Uno Men Casual White Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Green",Numero Uno,449.0
870,50735,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Tan Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Tan,Red Chief,1395.0
871,44563,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,699.0
872,32517,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Franco Leone Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Franco Leone,1795.0
873,40305,Unisex,Footwear,Sandal,Sandals,Winter,2013.0,Casual,Warner Bros Kids Unisex Brown sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Brown, Orange",Warner Bros,799.0
874,47120,Boys,Footwear,Sandal,Sandals,Winter,2012.0,Casual,Marvel Boys Red and Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, Black",Marvel,499.0
875,47118,Boys,Footwear,Sandal,Sandals,Spring,2013.0,Casual,Marvel Boys Red Spiderman Clogs,Rubber,Not specified,Synthetic,Not specified,Slip-On,Not specified,Not specified,Red,Marvel,399.0
876,35538,Girls,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Enroute Teens Pink Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Enroute Teens,799.0
877,19362,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Redtape Men Comfort Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1795.0
878,16118,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Numero Uno Men Casual Blue Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, White",Numero Uno,449.0
879,2801,Men,Footwear,Sandal,Sandals,Fall,2009.0,Casual,iD Men Casual Leather Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ID,1585.0
880,7319,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Black Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1695.0
881,40302,Unisex,Footwear,Sandal,Sandals,Winter,2013.0,Casual,Warner Bros Kids Unisex blue navy sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Silver, Blue",Warner Bros,899.0
882,24481,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Grey Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Black",Red Tape,1395.0
883,44564,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Coolers,599.0
884,50732,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Khaki Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Khaki,Red Chief,1395.0
885,2230,Men,Footwear,Sandal,Sandals,Fall,2010.0,Casual,Puma Men Cruise Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1399.0
886,39739,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Arrow Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Arrow,1999.0
887,35590,Men,Footwear,Sandal,Sports Sandals,Fall,2014.0,Casual,Gliders Men Grey Sports Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,Grey,Gliders,1099.0
888,9019,Men,Footwear,Sandal,Sandals,Winter,2011.0,Casual,Buckaroo Men Mar Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Buckaroo,1695.0
889,12722,Unisex,Footwear,Sandal,Sandals,Fall,2011.0,Casual,ADIDAS Unisex Casual Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,ADIDAS,1199.0
890,41876,Men,Footwear,Sandal,Sandals,Summer,2016.0,Casual,Estd. 1977 Men Beige & Black Sandals,Synthetic,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,"Black, Brown",Estd. 1977,1880.0
891,46861,Girls,Footwear,Sandal,Sandals,Winter,2013.0,Casual,Barbie Girls Pink & Silver Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Silver, Pink",Barbie,449.0
892,33832,Men,Footwear,Sandal,Sports Sandals,Summer,2012.0,Casual,Puma Men Black Roque Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Black, Red",Puma,999.0
893,19133,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lotto Men Hermes Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Blue",Lotto,999.0
894,15356,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Red Tape Men Casual Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1695.0
895,35563,Girls,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Enroute Teens Gold Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Gold,Enroute Teens,1199.0
896,33660,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lotto Men Sting II Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lotto,849.0
897,26180,Women,Footwear,Sandal,Sandals,Spring,2013.0,Casual,Rocia Women Gold Casual Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Gold,Rocia,1690.0
898,50756,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Chief,1795.0
899,15369,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Casual Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1695.0
900,5288,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Lee Cooper Men Brown Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lee Cooper,1685.0
901,19134,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Lotto Men Zeus Blue Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Black",Lotto,899.0
902,23895,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Fila Men Corvette Olive Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,FILA,1399.0
903,41871,Men,Footwear,Sandal,Sandals,Summer,2016.0,Casual,Estd. 1977 Men Brown Sandals,Synthetic,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Estd. 1977,1880.0
904,47175,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Ganuchi Men Black Sandals,Not specified,Not specified,Leather,Not specified,Velcro,Not specified,Not specified,Black,Ganuchi,1599.0
905,35555,Girls,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Enroute Teens Red Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, White",Enroute Teens,999.0
906,17053,Men,Footwear,Sandal,Sandals,Spring,2013.0,Casual,Gas Men Newport Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,GAS,2000.0
907,6404,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Lotto Men Quick Sports Yellow Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Yellow,Lotto,749.0
908,50760,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Khaki Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Khaki,Red Chief,1295.0
909,43377,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Reebok Men Navy Blue Coalition Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"Navy Blue, Orange",Reebok,1799.0
910,41878,Men,Footwear,Sandal,Sandals,Summer,2015.0,Casual,Estd. 1977 Men Beige Sandals,Rubber,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Brown,Estd. 1977,1880.0
911,5611,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,ADIDAS Men Kendall Black Grey Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,ADIDAS,1699.0
912,33656,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Lotto Men Black Zeus Sandals,Not specified,Not specified,Not specified,10,Not specified,Skinny Fit,Not specified,"Black, Blue",Lotto,899.0
913,9225,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Snipper Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1599.0
914,39737,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Arrow Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Arrow,2299.0
915,7373,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Tape Men Casual Black Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1595.0
916,5616,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,ADIDAS Men Comanche Brown Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,ADIDAS,2099.0
917,22175,Women,Footwear,Sandal,Sports Sandals,Fall,2012.0,Casual,Timberland Women Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Timberland,3690.0
918,6403,Men,Footwear,Sandal,Sandals,Summer,2011.0,Casual,Lotto Men Quick Sports Grey Floater,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Lotto,749.0
919,17054,Men,Footwear,Sandal,Sandals,Summer,2013.0,Casual,Gas Men Newport Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,GAS,2000.0
920,47172,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Ganuchi Men Black Sandals,Not specified,Not specified,Leather,Not specified,Slip-On,Not specified,Not specified,Black,Ganuchi,1499.0
921,35552,Girls,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Enroute Teens Red Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Red, White",Enroute Teens,999.0
922,15367,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Red Tape Men Casual Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Red Tape,1595.0
923,50758,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Khaki Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Khaki,Red Chief,1595.0
924,16971,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Puma Men Navy Blue & Orange Comfort Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, Orange",Puma,1599.0
925,16119,Men,Footwear,Sandal,Sandals,Fall,2011.0,Casual,Numero Uno Men Casual Purple Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Purple, Green",Numero Uno,449.0
926,19363,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Redtape Men Comfort Black Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Red Tape,1595.0
927,47119,Boys,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Marvel Boys Navy Blue Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Navy Blue, Black",Marvel,499.0
928,35539,Girls,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Enroute Teens Purple Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Enroute Teens,799.0
929,44565,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Coolers Men Black Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Coolers,699.0
930,2231,Men,Footwear,Sandal,Sandals,Fall,2010.0,Sports,Puma Men Grey Sandal,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Grey,Puma,1199.0
931,50733,Men,Footwear,Sandal,Sandals,Winter,2018.0,Casual,Red Chief Men Tan Sandals,Not specified,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Tan,Red Chief,1395.0
932,35162,Men,Footwear,Sandal,Sandals,Fall,2012.0,Casual,Coolers Men Brown Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Coolers,1699.0
933,40303,Unisex,Footwear,Sandal,Sandals,Winter,2013.0,Casual,Warner Bros Kids Unisex White Sandals,Not specified,Not specified,Synthetic,Not specified,Velcro,Not specified,Not specified,"White, Orange",Warner Bros,1099.0
934,35506,Men,Footwear,Sandal,Sandals,Winter,2015.0,Casual,Bata Men Hummer Grey Sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Grey, Blue",Bata,749.0
935,11935,Men,Footwear,Sandal,Sandals,Summer,2012.0,Casual,Ganuchi Men Casual Black Slipper,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Ganuchi,1399.0
936,40304,Unisex,Footwear,Sandal,Sandals,Winter,2013.0,Casual,Warner Bros Kids Unisex Blue sandals,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Warner Bros,799.0
