,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Type,Material,Details,Pattern,Strap Type,Size,Compartment Closure,Volume in Litres,Trends,Colour,Brand,Price
2470,30197,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Nike Unisex Casual Green Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Green, Blue",Nike,1695
2471,6124,Men,Accessories,Bags,Backpacks,Summer,2011.0,Casual,Puma Men Motion MR Black  Shoulder Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Puma,1499
2472,4673,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Sports,ADIDAS Unisex C365 Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Silver",ADIDAS,1999
2473,1557,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Travel,Quechua Spacious Blue-Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",Quechua,2599
2474,17117,Women,Accessories,Bags,Clutches,Winter,2015.0,Casual,Lino Perros Women Crystal Black Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lino Perros,995
2475,14792,Women,Accessories,Bags,Handbags,Summer,2011.0,Casual,United Colors of Benetton Women Solid Beige Handbags,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,United Colors of Benetton,3299
2476,38752,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Nike Women Black Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,2495
2477,32866,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Wildcraft Unisex Red and Grey Backpack,Not specified,Leather,Not specified,Not specified,Not specified,Large,Flap,Not specified,Not specified,"Red, Grey",Wildcraft,1249
2478,20933,Women,Accessories,Bags,Handbags,Winter,2016.0,Casual,Fastrack Women Leatherette Purple HandBag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Purple,Fastrack,895
2479,22658,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Blue Printed Backpack,Not specified,Nylon,Not specified,Graphic,Not specified,Medium,Zip,Up to 23 Litres,Not specified,Blue,Wildcraft,2795
2480,8240,Women,Accessories,Bags,Handbags,Winter,2016.0,Casual,Fastrack Women Mustard Sling Bag,Sling Bag,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Mustard,Fastrack,995
2481,17110,Women,Accessories,Bags,Clutches,Winter,2015.0,Casual,Lino Perros Women Classic Gold Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Gold,Lino Perros,995
2482,4674,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Sports,ADIDAS Unisex BP Clima Insp Black White Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, White",ADIDAS,1899
2483,30190,Unisex,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Nike Unisex Nylon Red Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Nike,995
2484,22667,Unisex,Accessories,Bags,Duffel Bag,Winter,2015.0,Casual,Wildcraft Unisex Black & Red Duffel Bag,Not specified,Synthetic,Not specified,Not specified,Not specified,Medium,Not specified,Not specified,Not specified,"Black, Red",Wildcraft,1995
2485,36055,Unisex,Accessories,Bags,Messenger Bag,Summer,2015.0,Casual,OTLS Unisex Olive Green Messenger Bag,Not specified,Canvas,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Olive,OTLS,999
2486,4680,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Sports,ADIDAS Unisex Ess Black Silver Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Silver",ADIDAS,1199
2487,20554,Women,Accessories,Bags,Mobile Pouch,Winter,2015.0,Casual,Baggit Women Angel Hoor Green Mobile Pouch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Green,Baggit,725
2488,25214,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Lino Perros Women Leatherette Pink Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Pink,Lino Perros,1995
2489,27712,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Pink Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Pink,Murcia,2190
2490,25879,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,American Tourister Unisex Citi Pro Black Backpack,Not specified,Polyester,Not specified,Not specified,Not specified,Large,Flap,Not specified,Not specified,Black,AMERICAN TOURISTER,2350
2491,36660,Women,Accessories,Bags,Backpacks,Summer,2012.0,Casual,Paridhan Women Black & Purple Backpack,Not specified,Synthetic,Not specified,Graphic,Not specified,Large,Not specified,Not specified,Not specified,"Black, Purple",Paridhan,1995
2492,25277,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Leatherette Black Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Lino Perros,2495
2493,18799,Unisex,Accessories,Bags,Handbags,Summer,2010.0,Casual,Peter England Unisex Casual Khakhi Bag,Sling Bag,Synthetic,Not specified,"Solid, Solid",Not specified,Small,Zip,Not specified,Structured,Khaki,Peter England,799
2494,34553,Women,Accessories,Bags,Duffel Bag,Summer,2012.0,Casual,Puma Women Campus Grip Green Duffle Bag,Not specified,Synthetic,Regular,Solid,Two Short Handles,Small,Zip,Not specified,Not specified,Green,Puma,2999
2495,47293,Women,Accessories,Bags,Mobile Pouch,Fall,2012.0,Casual,Baggit Women Brown Mobile Pouch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Baggit,550
2496,34761,Women,Accessories,Bags,Handbags,Summer,2015.0,Casual,Be For Bag Women Blue Tote Bag,Tote Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Be For Bag,799
2497,7066,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Sports,Nike Unisex Team Training Black Blue Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Black, Blue",Nike,1695
2498,36036,Unisex,Accessories,Bags,Handbags,Summer,2012.0,Casual,OTLS Unisex Mustard Brown Bag,Sling Bag,Canvas,Not specified,"Solid, Solid",Not specified,Small,Zip,Not specified,Structured,Mustard,OTLS,999
2499,21247,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,Footloose Unisex Classe Laptop Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,FOOTLOOSE,1475
2500,53667,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Pink Handbag,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,KIARA,599
2501,7092,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Blue & Grey Backpack,Not specified,PU,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,"Blue, Grey",Wildcraft,1795
2502,4617,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Blue Printed One-Shoulder Backpack,Not specified,Leather,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,Blue,Wildcraft,1245
2503,38964,Unisex,Accessories,Bags,Rucksacks,Summer,2015.0,Travel,Wildcraft Unisex Red Rucksack,Not specified,Nylon,"Other, Other",Colourblocked,Ergonomic,Large,Drawstring,Up to 30 Litres,Not specified,Red,Wildcraft,6095
2504,10732,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Lorra Red Red Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Red,Murcia,3375
2505,25283,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Check Brown Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lino Perros,1995
2506,47431,Women,Accessories,Bags,Backpacks,Summer,2015.0,Casual,Backpackgit Women Green Backpack,Not specified,Synthetic,Not specified,Solid,Not specified,Small,Zip,Not specified,Not specified,Green,Baggit,2000
2507,7059,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Sports,Nike Unisex Classic Blue Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Black",Nike,1295
2508,54489,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Orange Sling Bag,Sling Bag,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Orange, Black",Lino Perros,2495
2509,8223,Men,Accessories,Bags,Backpacks,Winter,2016.0,Casual,Fastrack Men Black Grey Laptop Backpack,Not specified,Polyester,Not specified,Not specified,Not specified,Large,Flap,Not specified,Not specified,"Black, Grey",Fastrack,2495
2510,49560,Women,Accessories,Bags,Clutches,Spring,2013.0,Casual,Spice Art Women White Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"White, Black, Copper",Spice Art,895
2511,9795,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,ADIDAS Unisex NBA Bulls BP Red Backpacks,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,ADIDAS,1999
2512,25248,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Leatherette Orange Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Orange,Lino Perros,1995
2513,20508,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Baggit Women Possible Taj Black Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Baggit,2000
2514,17984,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,U.S. Polo Assn. Unisex Laptop Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,U.S. Polo Assn.,1899
2515,26439,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Spice Art Women Beaded Bow Black Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Spice Art,1295
2516,54019,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Blue Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,KIARA,950
2517,46984,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Bulchee Women Black Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,BULCHEE,3299
2518,25284,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Leatherite Brown Handbag,Not specified,Synthetic Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Lino Perros,1995
2519,4610,Unisex,Accessories,Bags,Backpacks,Winter,2015.0,Casual,Wildcraft Unisex Green & Grey Printed Backpack,Not specified,Leather,Not specified,Not specified,Not specified,Medium,Drawstring,Not specified,Not specified,"Green, Grey",Wildcraft,895
2520,38963,Unisex,Accessories,Bags,Rucksacks,Winter,2018.0,Casual,Wildcraft Unisex Yellow & Grey Colourblocked Rucksack,Not specified,Nylon,"Hip Strap, Compression Straps",Colourblocked,Regular,Medium,Zip,Up to 30 Litres,Not specified,"Yellow, Grey",Wildcraft,5699
2521,10735,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Mcc Black Black Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Black,Murcia,3375
2522,53660,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Kiara Women Coffee Brown Handbags,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Coffee Brown,KIARA,950
2523,34766,Women,Accessories,Bags,Handbags,Summer,2015.0,Casual,Be For Bag Women Zoli Pink Tote Bag,Tote Bag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Pink,Be For Bag,599
2524,47294,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Baggit Women Purple Bag,Handheld Bag,Synthetic,Not specified,"Solid, Solid",Not specified,Regular,Zip,Not specified,Shopper,Purple,Baggit,1525
2525,7061,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Sports,Nike Unisex Total 90 Black Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Nike,1395
2526,52574,Women,Accessories,Bags,Clutches,Summer,2012.0,Casual,Mod'acc Women Beige Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Beige,Mod-acc,1095
2527,20968,Women,Accessories,Bags,Handbags,Winter,2016.0,Casual,Fastrack Women Polyester Red Sling Bag,Sling Bag,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Fastrack,995
2528,33771,Unisex,Accessories,Bags,Backpacks,Summer,2011.0,Casual,Puma Unisex Foundation Blue Backpack,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Blue,Puma,1299
2529,34554,Unisex,Accessories,Bags,Duffel Bag,Summer,2012.0,Casual,Puma Unisex Blue Duffle Bag,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Blue, Black",Puma,1899
2530,10197,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Hddcs Brown Handbags,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Brown,Murcia,1350
2531,25270,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Lino Perros Women Leatherite Red Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Red,Lino Perros,1995
2532,49558,Women,Accessories,Bags,Handbags,Summer,2012.0,Casual,Rocia Women Bronze Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Bronze,Rocia,1690
2533,27715,Women,Accessories,Bags,Handbags,Winter,2015.0,Casual,Murcia Women Leatherette Maroon Handbag,Shoulder Bag,Synthetic Leather,Not specified,Self Design,Not specified,Regular,Zip,Not specified,Not specified,Maroon,Murcia,1750
2534,57462,Women,Accessories,Bags,Clutches,Summer,2010.0,Casual,Pitaraa Women Golden Clutch,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,"Gold, Copper",Pitaraa,1299
2535,51934,Women,Accessories,Bags,Handbags,Summer,2016.0,Casual,Nyk Women Yellow Arsenal Handbag,Handheld Bag,Synthetic Leather,Not specified,Solid,Not specified,Regular,Zip,Not specified,Not specified,Yellow,Nyk,1699
2536,17983,Unisex,Accessories,Bags,Backpacks,Fall,2011.0,Casual,U.S. Polo Assn. Unisex Laptop  Black Backpack,Not specified,Leather,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,U.S. Polo Assn.,1999
2537,49567,Women,Accessories,Bags,Handbags,Summer,2015.0,Casual,Spice Art Women Black Handbag,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Black,Spice Art,1895
2538,7608,Men,Accessories,Bags,Messenger Bag,Summer,2011.0,Casual,Wrangler Men Light Khaki Canvas Messenger Bag,Not specified,Synthetic,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Not specified,Brown,Wrangler,1345
