,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Type,Material,Details,Shape,Colour,Brand,Price
958,17315,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Pepe Jeans Women Casual Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Pepe Jeans,3450
959,51732,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Allen Solly Women Printed Sunglasses AH218-C3,Butterfly Sunglasses,Plastic,UV Protected Lens,Oval,Brown,Allen Solly,2750
960,30677,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Steel Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Steel, Blue",Park Avenue,2950
961,40164,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Revo Coated Sporty Wrap Sunglasses,Other Sunglasses,Not specified,Not specified,Oval,"Black, Blue",Fastrack,1799
962,17603,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Unisex Classic Grey Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Long,"Grey, Brown",CAT,3150
963,30683,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Park Avenue,1950
964,29133,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Vogue Women Brown Sunglasses,Oversized Sunglasses,Plastic,Not specified,Long,Brown,vogue,4930
965,49680,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,Other Sunglasses,Metal,Regular Lens,Oval,"Grey, Brown",United Colors of Benetton,4100
966,49674,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,Other Sunglasses,Metal,Regular Lens,Oval,"Black, Black",United Colors of Benetton,3200
967,58534,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Men Sunglasses,Other Sunglasses,Metal,Regular Lens,Long,Brown,Miami Blues,1815
968,16948,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Image Men Classic Eyewear Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Image,2950
969,30684,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Park Avenue,1950
970,39997,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Black Frame Sunglasses,Not specified,Not specified,Not specified,Not specified,Black,Park Avenue,3600
971,40163,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men UV Protected Sporty Wrap Sunglasses,Other Sunglasses,Plastic,Regular Lens,Oval,Silver,Fastrack,1799
972,30670,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Park Avenue,2350
973,49673,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,Not specified,Metal,Regular Lens,Not specified,Steel,United Colors of Benetton,3200
974,58533,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Unisex Sunglasses,Not specified,Plastic,Regular Lens,Not specified,Black,Miami Blues,1437
975,51678,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Gold Sunglasses,Other Sunglasses,Metal,Polarised Lens,Oval,"Gold, Brown",Louis Philippe,3500
976,21359,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Van Heusen Women Brown Printed Oversized Sunglasses VH203-C3,Oversized Sunglasses,Plastic,Regular Lens,Long,Brown,Van Heusen,3000
977,29134,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Vogue Women Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,vogue,5850
978,51685,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Brown Sunglasses LP207-C1,Rectangle Sunglasses,Metal,Polarised Lens,Long,Brown,Louis Philippe,3500
979,51671,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Black Sunglasses,Other Sunglasses,Metal,Regular Lens,Long,"Silver, Black",Louis Philippe,3500
980,21350,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Pal Zileri Men Casual Metalic Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Silver, Blue",Pal Zileri,8625
981,16941,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Image Men Classic Eyewear Grey Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Grey,Image,2950
982,30679,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Copper, Brown",Park Avenue,2750
983,21357,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Van Heusen Women Sunglasses,Oversized Sunglasses,Plastic,Not specified,Long,Black,Van Heusen,3000
984,51676,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Black Sunglasses,Other Sunglasses,Metal,Polarised Lens,Oval,Black,Louis Philippe,3500
985,8768,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Sport Blue Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Blue,Fastrack,1995
986,51682,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Brown Sunglasses,Other Sunglasses,Metal,Polarised Lens,Oval,"Brown, Beige",Louis Philippe,3500
987,39999,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Bronze Frame Sunglasses,Not specified,Not specified,Not specified,Not specified,"Bronze, Brown",Park Avenue,3600
988,28211,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Caribbean Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Ray-Ban,6790
989,16946,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Image Women Classic Eyewear Maroon Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Maroon,Image,2050
990,38211,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Men Sunglasses,Other Sunglasses,Metal,Polarised and UV Protected Lens,Long,Brown,Polaroid,3786
991,50199,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Stoln Women Black Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Oval,Black,Stoln,445
992,28413,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Metallic Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Metallic, Black",I DEE,1760
993,22915,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Women Casual Olive Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,United Colors of Benetton,2499
994,8703,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Hip Hop Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Long,"Black, Blue",Fastrack,1799
995,17205,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Women Funky Eyewear Black Sunglass,Other Sunglasses,Not specified,Not specified,Long,Black,United Colors of Benetton,3650
996,30285,Men,Accessories,Eyewear,Sunglasses,Summer,2017.0,Casual,Speedo Men Sheet Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Blue",Speedo,2920
997,58551,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Other Sunglasses,Plastic,Regular Lens,Oval,Black,Miami Blues,1615
998,28414,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Metallic Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Metallic, Brown",I DEE,1760
999,8704,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Hip Hop Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Long,Red,Fastrack,1799
1000,48195,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,Other Sunglasses,Metal,Regular Lens,Oval,"Black, Grey",United Colors of Benetton,3650
1001,38216,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Polaroid,3786
1002,9410,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Fastrack,1995
1003,28289,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Grey Sunglasses,Rectangle Sunglasses,Not specified,UV Protected Lens,Long,Grey,Fastrack,1199
1004,29955,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Men Steel Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Steel, Brown",CAT,3990
1005,38229,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Women Sunglasses,Other Sunglasses,Not specified,Not specified,Oval,"Black, Black",Polaroid,3661
1006,21304,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Celine Dion Women Brown Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Brown, Brown",Celine Dion,3750
1007,38220,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Polaroid,3103
1008,28280,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Fastrack,1899
1009,29963,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Men Sheet Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Grey, Brown",CAT,3990
1010,28287,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Black Sunglasses,Other Sunglasses,Not specified,UV Protected Lens,Long,Black,Fastrack,999
1011,38227,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Polaroid,3103
1012,28425,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Pink Sunglasses,Not specified,Not specified,Not specified,Not specified,"Pink, Beige, Beige",I DEE,1590
1013,38218,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Polaroid,3103
1014,21335,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Sunglasses LP204-C3,Rectangle Sunglasses,Plastic,Not specified,Long,"Black, Steel",Louis Philippe,3500
1015,29964,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Men Sheet Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,CAT,3150
1016,51683,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Sunglasses LP207-C3,Oval Sunglasses,Metal,Not specified,Oval,"Black, Metallic",Louis Philippe,3500
1017,21356,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Van Heusen Women Aviator Sunglasses,Aviator Sunglasses,Metal,UV Protected Lens,Long,Grey,Van Heusen,3500
1018,51677,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Sunglasses LP209-C3,Rectangle Sunglasses,Metal,Not specified,Oval,Brown,Louis Philippe,3500
1019,28210,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Ray-Ban Men Active Lifestyle Metallic Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Metallic, Black",Ray-Ban,6390
1020,16947,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Image Women Classic Eyewear Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Image,2050
1021,39998,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Metallic Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Oval,"Metallic, Black",Park Avenue,3600
1022,51670,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Aviator Sunglasses LP217-C1,Aviator Sunglasses,Metal,Not specified,Not specified,"Grey, Metallic",Louis Philippe,3500
1023,21351,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Van Heusen Women Black Oversized Sunglasses VH163-C1,Oversized Sunglasses,Plastic,UV Protected Lens,Long,"Black, Brown",Van Heusen,2750
1024,20879,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Women Casual Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Purple,United Colors of Benetton,2499
1025,51684,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Sunglasses LP207-C2,Oval Sunglasses,Metal,Not specified,Oval,"Green, Black",Louis Philippe,3500
1026,30678,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Navy Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Grey, Brown",Park Avenue,2750
1027,16940,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Image Women Classic Eyewear Green Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Green, Black",Image,2150
1028,39996,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Steel Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Oval,"Steel, Black",Park Avenue,3895
1029,17605,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Men Classic Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,CAT,2500
1030,30671,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Blue Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Grey, Blue",Park Avenue,2350
1031,16949,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Image Men Classic Eyewear Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Image,1950
1032,51679,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Sunglasses LP209-C1,Rectangle Sunglasses,Metal,Not specified,Oval,"Black, Silver",Louis Philippe,3500
1033,21358,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Van Heusen Women Casual Sunglasses,Other Sunglasses,Plastic,Regular Lens,Long,"Brown, Brown",Van Heusen,3000
1034,29135,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Vogue Women Brown Sunglasses,Other Sunglasses,Plastic,Not specified,Long,Brown,vogue,5850
1035,49672,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,Other Sunglasses,Metal,Regular Lens,Long,Black,United Colors of Benetton,3200
1036,58532,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Unisex Sunglasses,Other Sunglasses,Plastic,Regular Lens,Oval,"Purple, Black",Miami Blues,1437
1037,30682,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Park Avenue,2150
1038,30676,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Park Avenue Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Park Avenue,1950
1039,17602,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Unisex Classic Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Brown, Green",CAT,3150
1040,40165,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Black UV Protected Sporty Sunglasses,Other Sunglasses,Plastic,UV Protected Lens,Oval,Grey,Fastrack,1899
1041,49675,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Sunglass,Other Sunglasses,Metal,Regular Lens,Oval,Black,United Colors of Benetton,3200
1042,58535,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Men Sunglasses,Other Sunglasses,Metal,Regular Lens,Oval,Grey,Miami Blues,1815
1043,29132,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Vogue Women Black Sunglasses,Oversized Sunglasses,Plastic,Not specified,Long,Black,vogue,4930
1044,28424,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Casual White Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"White, Black",I DEE,1590
1045,38226,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Brown, Black",Polaroid,3103
1046,30279,Men,Accessories,Eyewear,Sunglasses,Summer,2017.0,Casual,Speedo Men Sheet Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Grey, Black",Speedo,2920
1047,28286,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Black Sunglasses,Other Sunglasses,Not specified,UV Protected Lens,Long,Black,Fastrack,899
1048,21334,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Black Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Black, Black",Louis Philippe,3500
1049,38219,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Polaroid,3103
1050,28281,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Purple Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Purple, Black",Fastrack,1199
1051,38221,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Polaroid,3103
1052,28423,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Red Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Red, Black",I DEE,1950
1053,21333,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Louis Philippe Men Gold Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Gold, Brown",Louis Philippe,3500
1054,29962,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Cat Men Sheet Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,CAT,3990
1055,38217,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Women Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Polaroid,3786
1056,9411,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex denim collection Blue Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Blue,Fastrack,1399
1057,8705,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Unisex Sport Sunglasses,Aviator Sunglasses,Not specified,UV Protected Lens,Long,Green,Fastrack,2899
1058,28415,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1950
1059,58550,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Miami Blues Women Sunglasses,Not specified,Plastic,Regular Lens,Not specified,Grey,Miami Blues,1615
1060,48194,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Brown Sunglasses,Not specified,Metal,Regular Lens,Not specified,Brown,United Colors of Benetton,3650
1061,21305,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Celine Dion Women Purple Frame Sunglasses,Other Sunglasses,Not specified,Not specified,Long,"Purple, Purple",Celine Dion,4125
1062,38228,Unisex,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Unisex Sunglasses,Other Sunglasses,Not specified,Not specified,Oval,Black,Polaroid,3103
1063,28288,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Men Black & Brown Sunglasses,Other Sunglasses,Not specified,UV Protected Lens,Long,Black,Fastrack,999
1064,48193,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,United Colors of Benetton Men Black Sunglasses,Other Sunglasses,Metal,Regular Lens,Long,Black,United Colors of Benetton,3650
1065,8702,Women,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Fastrack Women Basics Brown Sunglasses,Other Sunglasses,Not specified,UV Protected Lens,Long,Brown,Fastrack,1899
1066,28412,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Idee Men Black Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,I DEE,1760
1067,38210,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,Polaroid Men Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Black,Polaroid,3786
1068,51278,Girls,Accessories,Eyewear,Sunglasses,Fall,2012.0,Casual,Hop Scotch Girls Pink Sunglasses,Not specified,Plastic,UV Protected Lens,Not specified,Pink,Hop Scotch,375
1069,16110,Men,Accessories,Eyewear,Sunglasses,Winter,2016.0,Casual,M tv Men My Fab Eyewear Brown Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,MTV,1775
1070,30284,Men,Accessories,Eyewear,Sunglasses,Summer,2017.0,Casual,Speedo Men Sheet Sunglasses,Other Sunglasses,Not specified,Not specified,Long,Brown,Speedo,2920
