,id,gender,masterCategory,subCategory,articleType,season,year,usage,productDisplayName,Fine Jewellery,Design,Base Metal,Stone Type,Type,Colour,Brand,Price
942,54871,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Ivory Tag Women Tangled Coral Red Necklace,Fine Jewellery,Not specified,Metal,Not specified,Not specified,"Red, Gold",Ivory Tag,1850
943,53091,Women,Accessories,Jewellery,Necklace and Chains,Winter,2016.0,Ethnic,Fabindia Blue & Off-White Necklace,Fine Jewellery,Statement,Not specified,Not specified,Chain,"Blue, Off White",Fabindia,330
944,35305,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Ananya Purple Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Purple,Fabindia,990
945,42633,Women,Accessories,Jewellery,Bracelet,Winter,2016.0,Casual,Estelle Women Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,899
946,48907,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2300
947,43715,Women,Accessories,Jewellery,Bangle,Summer,2012.0,Ethnic,Royal Diadem Set of 2 Golden Bangles,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Royal Diadem,1545
948,46055,Women,Accessories,Jewellery,Bracelet,Winter,2016.0,Casual,Estelle Women Gold Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,1499
949,48799,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,3050
950,48336,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Pitaraa Golden Frame Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Navy Blue",Pitaraa,799
951,48752,Women,Accessories,Jewellery,Bangle,Summer,2015.0,Casual,Lucera Women Silver Bangle,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,4800
952,48560,Men,Accessories,Jewellery,Bracelet,Summer,2013.0,Casual,Revv Men Steel Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,1840
953,48594,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Lucera Women Silver & Gold Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2025
954,52204,Women,Accessories,Jewellery,Pendant,Fall,2012.0,Casual,Lencia Sterling Silver Pendant,Fine Jewellery,Not specified,Silver,Not specified,Not specified,"Silver, Blue",Lencia,1550
955,46052,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Casual,Estelle Gold Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Drop Earrings,Gold,Estelle,1300
956,48900,Women,Accessories,Jewellery,Pendant,Summer,2012.0,Casual,Lucera Women Silver Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,1400
957,42634,Women,Accessories,Jewellery,Bracelet,Winter,2016.0,Casual,Estelle Women Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,849
958,53110,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Casual,Fabindia Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Fabindia,290
959,35130,Women,Accessories,Jewellery,Bangle,Winter,2012.0,Casual,Allen Solly Woman Green Bangle,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Green,Allen Solly Woman,295
960,49025,Women,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Lucera Women Setbof Two  Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2300
961,48593,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,1875
962,52835,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Adrika Red Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Red, Gold, Black",Adrika,295
963,48755,Women,Accessories,Jewellery,Necklace and Chains,Summer,2013.0,Casual,Lucera Women Silver Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2375
964,43724,Women,Accessories,Jewellery,Bangle,Summer,2012.0,Casual,Royal Diadem Set of 2 Golden Bangles,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Royal Diadem,1545
965,35334,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Silver, Green, Maroon",Fabindia,1190
966,56202,Women,Accessories,Jewellery,Pendant,Winter,2016.0,Casual,Estelle Women Gold Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,395
967,48936,Women,Accessories,Jewellery,Ring,Fall,2012.0,Casual,Lucera Women Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,4975
968,42602,Women,Accessories,Jewellery,Pendant,Winter,2016.0,Casual,Estelle Women Gold Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,649
969,48338,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Pitaraa Silver Beaded Sheet Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Pitaraa,899
970,48763,Women,Accessories,Jewellery,Jewellery Set,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,White,Miki Pearl,2400
971,42605,Women,Accessories,Jewellery,Pendant,Winter,2016.0,Casual,Estelle Women Gold Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,649
972,56205,Women,Accessories,Jewellery,Pendant,Winter,2016.0,Casual,Estelle Women Gold Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,499
973,48931,Women,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Lucera Women Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,4350
974,48569,Women,Accessories,Jewellery,Bracelet,Summer,2013.0,Casual,Lucera Women Black & Silver Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Black, Silver",Lucera,4500
975,35333,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Silver, Maroon",Fabindia,590
976,43723,Women,Accessories,Jewellery,Bangle,Summer,2012.0,Casual,Royal Diadem Set of 2 Golden Bangles,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Magenta",Royal Diadem,1545
977,48764,Women,Accessories,Jewellery,Jewellery Set,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,White,Miki Pearl,2400
978,49014,Women,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Lucera Women Set of Two Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2250
979,48790,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,4200
980,59470,Women,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Lucera Gold Plated Ring,Fine Jewellery,Not specified,Silver,Not specified,Not specified,Gold,Lucera,3400
981,43748,Women,Accessories,Jewellery,Bangle,Summer,2012.0,Casual,Royal Diadem Set of 2 Golden Bangles,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Red, Green",Royal Diadem,1545
982,58132,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Rreverie Silver Earrings,Fine Jewellery,Not specified,Silver,Not specified,Drop Earrings,"Silver, Orange",Rreverie,1549
983,49040,Women,Accessories,Jewellery,Ring,Fall,2012.0,Casual,Lucera Women Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,3100
984,52850,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Adrika Turquoise Blue Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Turquoise Blue, Gold",Adrika,225
985,59484,Women,Accessories,Jewellery,Ring,Fall,2012.0,Casual,Lucera Gold Plated Paheli Ring,Fine Jewellery,Not specified,Silver,Not specified,Not specified,Gold,Lucera,1450
986,48965,Men,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Revv Men Steel Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,875
987,43783,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Ethnic,Royal Diadem Blue Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Blue",Royal Diadem,1295
988,54162,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Femella Multi Coloured Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Multi,Femella,490
989,48991,Women,Accessories,Jewellery,Ring,Summer,2012.0,Casual,Lucera Women Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,3200
990,46205,Women,Accessories,Jewellery,Bangle,Winter,2015.0,Ethnic,Adrika Gold Coloured Bangle,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Adrika,125
991,43777,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Ethnic,Royal Diadem Gold & White Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"White, Green, Gold",Royal Diadem,1545
992,49047,Women,Accessories,Jewellery,Ring,Summer,2012.0,Casual,Lucera Women Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,1750
993,58135,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Casual,Rreverie Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Rreverie,1645
994,48737,Men,Accessories,Jewellery,Bangle,Summer,2012.0,Casual,Revv Men Steel Bangle,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,2970
995,43770,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Ethnic,Royal Diadem Rust Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Rust",Royal Diadem,695
996,46030,Women,Accessories,Jewellery,Pendant,Winter,2016.0,Casual,Estelle Women Gold Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,1275
997,52868,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Adrika Red Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Red, Green, Gold",Adrika,295
998,54165,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Femella Bronze Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Bronze,Femella,550
999,48708,Women,Accessories,Jewellery,Earrings,Summer,2013.0,Casual,Lucera Women Gold Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Lucera,1300
1000,43784,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Royal Diadem Maroon Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Maroon, White, Gold",Royal Diadem,1295
1001,48962,Men,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Revv Men Steel Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,875
1002,46039,Women,Accessories,Jewellery,Jewellery Set,Winter,2016.0,Casual,Estelle Women Gold Earring & Pendant Set,Fine Jewellery,Not specified,Not specified,Not specified,Pendant and Earrings,Gold,Estelle,2299
1003,43779,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Royal Diadem White Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"White, Black, Bronze",Royal Diadem,1545
1004,48701,Women,Accessories,Jewellery,Earrings,Summer,2013.0,Casual,Lucera Women Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2700
1005,31702,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Ananya Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Fabindia,490
1006,48954,Men,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Revv Men Steel Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,975
1007,54153,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Femella Silver Knot and Ball Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Femella,750
1008,58104,Women,Accessories,Jewellery,Ring,Fall,2012.0,Casual,Rreverie Silver Ring,Fine Jewellery,Not specified,Silver,Not specified,Not specified,"Silver, Black",Rreverie,2449
1009,48739,Men,Accessories,Jewellery,Bangle,Summer,2012.0,Casual,Revv Men Steel Bangle,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,675
1010,54154,Women,Accessories,Jewellery,Necklace and Chains,Fall,2012.0,Casual,Femella Brown Necklace,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Brown, Bronze",Femella,490
1011,48953,Men,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Revv Men Steel Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,1170
1012,49049,Women,Accessories,Jewellery,Ring,Fall,2012.0,Casual,Lucera Women Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,1175
1013,31705,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Ananya Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Fabindia,990
1014,52859,Women,Accessories,Jewellery,Earrings,Summer,2012.0,Casual,Adrika White Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"White, Gold, Red",Adrika,295
1015,43722,Women,Accessories,Jewellery,Bangle,Fall,2012.0,Casual,Royal Diadem Set of 2 Golden Bangles,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Royal Diadem,1545
1016,35332,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Maroon Anusuya Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Maroon,Fabindia,590
1017,48568,Women,Accessories,Jewellery,Bracelet,Summer,2013.0,Casual,Lucera Women Black & Silver Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Black, Silver",Lucera,4325
1018,48791,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Black Silver Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2750
1019,48765,Women,Accessories,Jewellery,Jewellery Set,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,White,Miki Pearl,2400
1020,35335,Women,Accessories,Jewellery,Pendant,Winter,2016.0,Ethnic,Fabindia Women Ananya Gold Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Gold, Green",Fabindia,590
1021,42603,Women,Accessories,Jewellery,Pendant,Winter,2015.0,Casual,Estelle Women Gold Pendant with Chain,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,799
1022,56203,Women,Accessories,Jewellery,Pendant,Winter,2015.0,Casual,Estelle Women Gold Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,599
1023,48908,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2374
1024,48762,Women,Accessories,Jewellery,Jewellery Set,Summer,2012.0,Casual,Miki Pearl Women Ivory Jewellery Set,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,White,Miki Pearl,2400
1025,35138,Women,Accessories,Jewellery,Bracelet,Summer,2012.0,Casual,Allen Solly Woman Black Bangle,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Black,Allen Solly Woman,295
1026,48796,Women,Accessories,Jewellery,Pendant,Summer,2013.0,Casual,Lucera Women Silver Pendant,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,3150
1027,49012,Women,Accessories,Jewellery,Ring,Summer,2012.0,Casual,Lucera Women Set of Two Silver Rings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,1500
1028,42635,Women,Accessories,Jewellery,Bracelet,Winter,2016.0,Casual,Estelle Women Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Gold,Estelle,849
1029,35131,Women,Accessories,Jewellery,Bangle,Winter,2012.0,Casual,Allen Solly Woman Purple Bangle,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Purple,Allen Solly Woman,295
1030,48559,Men,Accessories,Jewellery,Bracelet,Summer,2012.0,Casual,Revv Men Steel Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Steel,Revv,1000
1031,35303,Women,Accessories,Jewellery,Earrings,Winter,2016.0,Ethnic,Fabindia Women Ananya Silver Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Silver, Blue",Fabindia,1390
1032,52205,Women,Accessories,Jewellery,Pendant,Fall,2012.0,Casual,Lencia Sterling Silver Pendant,Fine Jewellery,Not specified,Silver,Not specified,Not specified,"White, Silver",Lencia,2410
1033,48566,Women,Accessories,Jewellery,Bracelet,Summer,2012.0,Casual,Lucera Women Silver Bracelet,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,3285
1034,49024,Women,Accessories,Jewellery,Ring,Summer,2013.0,Casual,Lucera Women Set of Two Silver Ring,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,Silver,Lucera,2300
1035,52834,Women,Accessories,Jewellery,Earrings,Fall,2012.0,Ethnic,Adrika Women Black & Blue Earrings,Fine Jewellery,Not specified,Not specified,Not specified,Not specified,"Turquoise Blue, Black",Adrika,245
